"","fips","2010","2014","2016","2018","2020"
"2897","51171",0.4436,0.5393,0.362,0.4126,0.1871
"2898","51173",0.6359,0.4572,0.4887,0.6065,0.8765
"2899","51175",0.7262,0.7762,0.957,0.9172,0.5726
"2900","51177",0.6464,0.6374,0.5078,0.49,0.4316
"2901","51179",0.6483,0.6199,0.6918,0.7316,0.7015
"2902","51181",0.5337,0.7466,0.5352,0.3792,0.8978
"2903","51183",0.8325,0.8246,0.9316,0.922,0.888
"2904","51185",0.3154,0.1309,0.0548,0.1251,0.325
"2905","51187",0.5814,0.7558,0.7065,0.5775,0.5726
"2906","51191",0.1718,0.3015,0.1544,0.1936,0.1423
"2907","51193",0.6066,0.2413,0.0882,0.0544,0.3905
"2908","51195",0.6244,0.3617,0.5871,0.7112,0.4914
"2909","51197",0.3895,0.4451,0.2607,0.3961,0.366
"2910","51199",0.4013,0.447,0.4123,0.6399,0.6728
"2911","51510",0.0992,0.1611,0.1882,0.1706,0.2285
"2912","51520",0.7476,0.9825,0.9436,0.9096,0.802
"2913","51530",0.6836,0.8399,0.7294,0.2305,0.5344
"2914","51540",0.2807,0.4932,0.4862,0.49,0.641
"2915","51550",0.8386,0.7791,0.7838,0.8185,0.8542
"2916","51570",0.7937,0.7294,0.8717,0.8975,0.9344
"2917","51580",0.6648,0.5947,0.6902,0.5597,0.7393
"2918","51590",0.9436,0.944,0.915,0.9522,0.9577
"2919","51595",0.9882,0.9885,0.9978,0.9981,1
"2920","51600",0.0805,0.1334,0.0939,0.0261,0.0843
"2921","51610",0.0973,0.3362,0.191,0.4126,0.7161
"2922","51620",0.963,0.9634,0.9713,0.9911,0.9831
"2923","51630",0.822,0.9417,0.9548,0.83,0.7161
"2924","51640",0.7676,0.7463,0.8376,0.8752,0.8676
"2925","51650",0.9054,0.9156,0.929,0.8873,0.9239
"2926","51660",0.3965,0.4521,0.9064,0.8628,0.8116
"2927","51670",0.9812,0.9911,0.9901,0.979,0.9758
"2928","51678",0.0512,0.1818,0.0713,0.0433,0.0213
"2929","51680",0.8169,0.7759,0.8774,0.83,0.8765
"2930","51683",0.8551,0.8631,0.6253,0.653,0.8631
"2931","51685",0.8443,0.616,0.7768,0.9019,0.8631
"2932","51690",0.943,0.9354,0.914,0.9752,0.9717
"2933","51700",0.9408,0.9484,0.943,0.9357,0.9615
"2934","51710",0.9388,0.9446,0.95,0.9357,0.9539
"2935","51720",0.8561,0.5294,0.8198,0.9764,0.767
"2936","51730",0.9777,0.9733,0.9761,0.9615,0.9325
"2937","51735",0.1753,0.3289,0.2108,0.3247,0.0913
"2938","51740",0.9576,0.9637,0.9768,0.9357,0.8978
"2939","51750",0.2259,0.6568,0.3181,0.0939,0.0913
"2940","51760",0.8933,0.9026,0.8733,0.7994,0.767
"2941","51770",0.8847,0.8459,0.9204,0.922,0.9195
"2942","51775",0.5607,0.6956,0.8214,0.6972,0.5535
"2943","51790",0.5973,0.5794,0.6256,0.6065,0.5535
"2944","51800",0.8402,0.8424,0.8911,0.7771,0.7922
"2945","51810",0.7463,0.7708,0.7962,0.7469,0.767
"2946","51820",0.864,0.887,0.9592,0.8809,0.9392
"2947","51830",0.1247,0.5247,0.1041,0.433,0.6537
"2948","51840",0.7428,0.7415,0.7603,0.8628,0.8116
"2949","53001",0.8736,0.9268,0.9042,0.9694,0.9392
"2950","53003",0.6836,0.6294,0.5466,0.5775,0.113
"2951","53005",0.6896,0.6151,0.7224,0.6234,0.7161
"2952","53007",0.5095,0.5269,0.4763,0.4126,0.5535
"2953","53009",0.3017,0.276,0.2853,0.3435,0.2651
"2954","53011",0.6215,0.6457,0.5747,0.433,0.4516
"2955","53013",0.2412,0.6094,0.2165,0.0853,0.4134
"2956","53015",0.7358,0.7326,0.5998,0.7316,0.5726
"2957","53017",0.6553,0.7399,0.7953,0.83,0.754
"2958","53019",0.5623,0.4858,0.3703,0.49,0.2002
"2959","53021",0.9207,0.9748,0.9825,0.9764,0.8978
"2960","53023",0.09,0.0226,0.0455,0.0777,0.0487
"2961","53025",0.8306,0.8545,0.8443,0.7584,0.8211
"2962","53027",0.6966,0.6208,0.6593,0.6065,0.3049
"2963","53029",0.1429,0.1324,0.2209,0.1573,0.155
"2964","53031",0.0843,0.0388,0.0398,0.0366,0.0843
"2965","53033",0.2027,0.228,0.2053,0.1936,0.2476
"2966","53035",0.4452,0.4877,0.4623,0.4518,0.4714
"2967","53037",0.0887,0.2149,0.2066,0.1022,0.113
"2968","53039",0.2542,0.27,0.3868,0.0853,0.1015
"2969","53041",0.6024,0.4836,0.4836,0.3961,0.4516
"2970","53043",0.1454,0.0465,0.1223,0.1487,0.0843
"2971","53045",0.4414,0.3047,0.4304,0.3792,0.3049
"2972","53047",0.6508,0.7281,0.7316,0.8873,0.9036
"2973","53049",0.1817,0.1035,0.2254,0.2792,0.2651
"2974","53051",0.4029,0.6087,0.5371,0.5412,0.4914
"2975","53053",0.7886,0.7367,0.6985,0.653,0.5124
"2976","53055",0.0907,0.2445,0.0821,0.1102,0.1423
"2977","53057",0.526,0.652,0.5068,0.3435,0.325
"2978","53059",0.2934,0.1152,0.1264,0.2792,0.6108
"2979","53061",0.4907,0.4967,0.4766,0.433,0.3485
"2980","53063",0.5881,0.5259,0.5571,0.653,0.5344
"2981","53065",0.3946,0.3741,0.2445,0.1487,0.0395
"2982","53067",0.5919,0.6062,0.5813,0.5938,0.4134
"2983","53069",0.1304,0.8249,0.2913,0.0207,0.0067
"2984","53071",0.4576,0.4655,0.4113,0.3792,0.4134
"2985","53073",0.2367,0.3257,0.263,0.2385,0.2651
"2986","53075",0.0264,0.0592,0.0742,0.0777,0.113
"2987","53077",0.9334,0.9596,0.9602,0.9647,0.9036
"2988","54001",0.4621,0.3773,0.4346,0.3613,0.0716
"2989","54003",0.7514,0.8787,0.8204,0.8185,0.4914
"2990","54005",0.4761,0.4298,0.4769,0.4126,0.2285
"2991","54007",0.2912,0.1598,0.0592,0.0939,0.0353
"2992","54009",0.2663,0.5142,0.3301,0.5412,0.4516
"2993","54011",0.512,0.7806,0.5406,0.5597,0.591
"2994","54013",0.3039,0.8876,0.1226,0.2216,0.0321
"2995","54015",0.3169,0.071,0.0984,0.0939,0.2651
"2996","54017",0.2663,0.2951,0.015,0.0261,0.0067
"2997","54019",0.5095,0.5833,0.5642,0.4712,0.325
"2998","54021",0.26,0.1948,0.1372,0.1487,0.0134
"2999","54023",0.21,0.205,0.0993,0.0939,0.0353
"3000","54025",0.3236,0.22,0.3368,0.2385,0.2826
"3001","54027",0.3354,0.1063,0.2381,0.4126,0.155
"3002","54029",0.4194,0.2544,0.3346,0.5053,0.4914
"3003","54031",0.3866,0.2824,0.6714,0.3613,0.1324
"3004","54033",0.5381,0.3063,0.4632,0.3123,0.5344
"3005","54035",0.3653,0.3327,0.1178,0.1102,0.0487
"3006","54037",0.4108,0.5931,0.5454,0.3435,0.1738
"3007","54039",0.59,0.5431,0.6291,0.6972,0.591
"3008","54041",0.4799,0.3734,0.5476,0.433,0.2476
"3009","54043",0.485,0.6065,0.1786,0.0544,0.0582
"3010","54045",0.415,0.2486,0.3352,0.5053,0.5726
"3011","54047",0.59,0.2837,0.5447,0.2069,0.1423
"3012","54049",0.3523,0.4553,0.4368,0.4518,0.6108
"3013","54051",0.4751,0.2359,0.2869,0.1936,0.325
"3014","54053",0.4563,0.503,0.3789,0.2069,0.2116
"3015","54055",0.5674,0.5906,0.752,0.7771,0.7161
"3016","54057",0.3669,0.4645,0.5011,0.7469,0.4316
"3017","54059",0.4271,0.1662,0.3378,0.4126,0.5124
"3018","54061",0.0712,0.1194,0.156,0.1487,0.3905
"3019","54063",0.1887,0.2961,0.2843,0.2385,0.0582
"3020","54065",0.3443,0.015,0.0118,0.0118,0.0353
"3021","54067",0.3354,0.0564,0.1003,0.3613,0.591
"3022","54069",0.358,0.3776,0.588,0.3792,0.6537
"3023","54071",0.0798,0.0455,0.1375,0.2665,0.1738
"3024","54073",0.3469,0.4317,0.602,0.7469,0.4134
"3025","54075",0.2167,0.0694,0.0732,0.0544,0.0134
"3026","54077",0.2527,0.156,0.2426,0.1391,0.0716
"3027","54079",0.2842,0.4839,0.5046,0.3613,0.6728
"3028","54081",0.4761,0.4505,0.6657,0.6065,0.7015
"3029","54083",0.33,0.3209,0.1974,0.2961,0.2285
"3030","54085",0.2746,0.2229,0.3817,0.3247,0.1738
"3031","54087",0.3001,0.1974,0.1589,0.2069,0.325
"3032","54089",0.3516,0.0815,0.4553,0.5938,0.6728
"3033","54091",0.3847,0.2194,0.255,0.3613,0.5344
"3034","54093",0.0661,0.0369,0.1051,0.2385,0.3905
"3035","54095",0.1995,0.0946,0.2429,0.1573,0.0255
"3036","54097",0.2842,0.4241,0.3938,0.7679,0.4516
"3037","54099",0.4653,0.3859,0.524,0.2537,0.113
"3038","54101",0.526,0.6301,0.6466,0.8548,0.3049
"3039","54103",0.4057,0.2786,0.2604,0.49,0.1235
"3040","54105",0.3421,0.2031,0.2378,0.2385,0.0321
"3041","54107",0.5572,0.3594,0.6444,0.6234,0.641
"3042","54109",0.2332,0.2853,0.5667,0.3247,0.0353
"3043","55001",0.1648,0.0605,0.0439,0.0735,0.0255
"3044","55003",0.6928,0.6899,0.6972,0.5053,0.366
"3045","55005",0.322,0.5053,0.3193,0.5597,0.4914
"3046","55007",0.1098,0.1076,0.113,0.1706,0.0582
"3047","55009",0.5687,0.6593,0.7125,0.7316,0.6257
"3048","55011",0.1903,0.5072,0.2891,0.2537,0.1871
"3049","55013",0.3112,0.3645,0.4986,0.6234,0.2285
"3050","55015",0.1234,0.3505,0.4266,0.3792,0.3905
"3051","55017",0.3739,0.3957,0.5218,0.5775,0.325
"3052","55019",0.1604,0.4015,0.4002,0.2665,0.325
"3053","55021",0.3236,0.4865,0.4562,0.4712,0.4134
"3054","55023",0.359,0.3916,0.595,0.3961,0.1871
"3055","55025",0.2374,0.389,0.326,0.2961,0.4714
"3056","55027",0.2966,0.3317,0.3846,0.5234,0.4516
"3057","55029",0.0576,0.0955,0.0564,0.1936,0.325
"3058","55031",0.6359,0.8112,0.8036,0.7198,0.767
"3059","55033",0.1779,0.3228,0.311,0.2961,0.1423
"3060","55035",0.3001,0.2623,0.2722,0.3247,0.4316
"3061","55037",0.0537,0.2735,0.0611,0.0853,0.0913
"3062","55039",0.2584,0.5043,0.4158,0.3613,0.366
"3063","55041",0.6817,0.5517,0.6422,0.6972,0.325
"3064","55043",0.2161,0.3053,0.3543,0.2537,0.2651
"3065","55045",0.3128,0.4973,0.4639,0.5597,0.591
"3066","55047",0.197,0.3397,0.2646,0.2305,0.3905
"3067","55049",0.2501,0.1643,0.2563,0.2792,0.2476
"3068","55051",0.1753,0.3149,0.4846,0.5775,0.0843
"3069","55053",0.5168,0.6816,0.6667,0.6972,0.6537
"3070","55055",0.3195,0.4632,0.4269,0.5234,0.4914
"3071","55057",0.4347,0.419,0.2168,0.2665,0.2002
"3072","55059",0.7842,0.8959,0.8612,0.8185,0.802
"3073","55061",0.1311,0.063,0.0825,0.1573,0.2116
"3074","55063",0.2587,0.3238,0.2117,0.2792,0.3905
"3075","55065",0.2746,0.2872,0.4607,0.5234,0.3485
"3076","55067",0.2867,0.4171,0.4479,0.3613,0.4316
"3077","55069",0.308,0.1347,0.2302,0.3613,0.1871
"3078","55071",0.1928,0.2044,0.2146,0.2961,0.3485
"3079","55073",0.3195,0.4145,0.3941,0.1936,0.325
"3080","55075",0.3707,0.3082,0.3929,0.5053,0.2476
"3081","55077",0.126,0.2365,0.1891,0.1812,0.1235
"3082","55078",0.998,0.9904,0.9965,0.999,0.9876
"3083","55079",0.9207,0.9503,0.9542,0.9497,0.9325
"3084","55081",0.5795,0.716,0.7749,0.7316,0.4914
"3085","55083",0.1575,0.0939,0.1254,0.1936,0.1235
"3086","55085",0.1409,0.0659,0.0672,0.0611,0.0395
"3087","55087",0.3265,0.4718,0.5419,0.3792,0.325
"3088","55089",0.0537,0.0634,0.1127,0.1573,0.366
"3089","55091",0.1502,0.177,0.1923,0.3247,0.2116
"3090","55093",0.246,0.269,0.2642,0.2792,0.1015
"3091","55095",0.4169,0.611,0.5769,0.5412,0.366
"3092","55097",0.132,0.1987,0.1929,0.3123,0.2651
"3093","55099",0.0875,0.1213,0.2601,0.2385,0.2476
"3094","55101",0.7746,0.7994,0.8564,0.8873,0.8943
"3095","55103",0.273,0.2754,0.1958,0.4518,0.4714
"3096","55105",0.7953,0.8653,0.8921,0.8548,0.6728
"3097","55107",0.2632,0.6205,0.4435,0.3792,0.4134
"3098","55109",0.3421,0.5772,0.5024,0.4712,0.4134
"3099","55111",0.4891,0.5336,0.4273,0.5234,0.3049
"3100","55113",0.6444,0.4963,0.5893,0.7679,0.4914
"3101","55115",0.3771,0.511,0.3394,0.2792,0.3905
"3102","55117",0.2663,0.3566,0.348,0.433,0.4714
"3103","55119",0.1699,0.2983,0.2948,0.4518,0.4316
"3104","55121",0.4232,0.689,0.6202,0.5597,0.3905
"3105","55123",0.169,0.2455,0.1433,0.1706,0.1871
"3106","55125",0.2021,0.2318,0.205,0.2665,0.1871
"3107","55127",0.3523,0.5196,0.375,0.4518,0.325
"3108","55129",0.1779,0.3499,0.1722,0.1706,0.077
"3109","55131",0.1355,0.2776,0.2216,0.2961,0.325
"3110","55133",0.0684,0.0926,0.1025,0.1022,0.1423
"3111","55135",0.266,0.2849,0.2907,0.4518,0.4516
"3112","55137",0.1199,0.0697,0.0895,0.1812,0.1738
"3113","55139",0.3386,0.3964,0.4362,0.4712,0.4914
"3114","55141",0.3443,0.3547,0.4276,0.3792,0.325
"3115","56001",0.0537,0.0767,0.0341,0.0242,0.0455
"3116","56003",0.1604,0.1726,0.2324,0.1812,0.1235
"3117","56005",0.7036,0.6794,0.5899,0.6234,0.767
"3118","56007",0.4003,0.3849,0.7173,0.7771,0.7015
"3119","56009",0.3558,0.127,0.4193,0.1102,0.0716
"3120","56011",0.0782,0.0745,0.1124,0.0433,0.0041
"3121","56013",0.8169,0.6479,0.639,0.7198,0.5124
"3122","56015",0.2616,0.2792,0.1547,0.2305,0.4914
"3123","56017",0.1954,0.1057,0.1579,0.0433,0.0255
"3124","56019",0.0865,0.0567,0.723,0.4126,0.0843
"3125","56021",0.6168,0.5731,0.7272,0.5938,0.366
"3126","56023",0.0782,0.0624,0.2025,0.3613,0.0395
"3127","56025",0.6699,0.7848,0.7759,0.7679,0.8211
"3128","56027",0.0938,0.0089,0.036,0.1251,0.0659
"3129","56029",0.1164,0.1146,0.1726,0.1391,0.2651
"3130","56031",0.1098,0.8739,0.6702,0.2665,0.0659
"3131","56033",0.3033,0.1869,0.1872,0.2216,0.155
"3132","56035",0.1206,0.1044,0.1047,0.3247,0.4516
"3133","56037",0.6791,0.6622,0.7256,0.7679,0.6108
"3134","56039",0.0607,0.1831,0.1573,0.2216,0.2002
"3135","56041",0.6215,0.7771,0.617,0.2665,0.366
"3136","56043",0.2692,0.4581,0.3333,0.2961,0.155
"3137","56045",0.1938,0.2155,0.2213,0.2961,0.0255
"3138","02158",NA,NA,0.9994,1,0.9981
"3139","02063",NA,NA,NA,NA,0.0716
"3140","02066",NA,NA,NA,NA,0.6728
