"","fips","2010","2014","2016","2018","2020"
"460","13155",0.4993,0.3747,0.5435,0.5521,0.5299
"461","13157",0.1549,0.1579,0.1589,0.1745,0.1384
"462","13159",0.2106,0.2276,0.2939,0.3763,0.409
"463","13161",0.1915,0.2136,0.1885,0.2359,0.1891
"464","13163",0.4137,0.4222,0.4575,0.432,0.4319
"465","13165",0.449,0.4639,0.5435,0.3664,0.3304
"466","13167",0.3217,0.3212,0.3133,0.4616,0.5108
"467","13169",0.1973,0.2595,0.3464,0.3451,0.373
"468","13171",0.2924,0.3639,0.3684,0.3298,0.3654
"469","13173",0.1056,0.078,0.1067,0.0914,0.0751
"470","13175",0.3574,0.3964,0.3999,0.3664,0.3577
"471","13177",0.0206,0.0315,0.0423,0.0602,0.0751
"472","13179",0.0041,0.0048,0.0057,0.0057,0.007
"473","13181",0.6944,0.7498,0.7876,0.8446,0.8609
"474","13183",0.0108,0.0105,0.0134,0.0092,0.006
"475","13185",0.0534,0.0433,0.0474,0.0481,0.0541
"476","13187",0.2065,0.2677,0.3346,0.3566,0.3851
"477","13189",0.294,0.3317,0.3464,0.3566,0.373
"478","13191",0.6775,0.7326,0.7593,0.9064,0.9297
"479","13193",0.188,0.2276,0.2229,0.2891,0.3218
"480","13195",0.2663,0.3212,0.3575,0.2748,0.2868
"481","13197",0.3198,0.4333,0.5119,0.7109,0.6598
"482","13199",0.5245,0.5906,0.6151,0.6234,0.6419
"483","13201",0.7571,0.7326,0.7469,0.7829,0.7651
"484","13205",0.2514,0.2445,0.2521,0.2665,0.302
"485","13207",0.3189,0.3747,0.4352,0.4422,0.4647
"486","13209",0.2266,0.2872,0.3133,0.2891,0.2931
"487","13211",0.4952,0.5466,0.5753,0.5817,0.5999
"488","13213",0.0992,0.1117,0.1394,0.1541,0.1477
"489","13215",0.1409,0.1028,0.0914,0.0869,0.0863
"490","13217",0.0544,0.0726,0.0837,0.0732,0.0751
"491","13219",0.104,0.128,0.1643,0.1786,0.1722
"492","13221",0.3558,0.4639,0.5018,0.5021,0.409
"493","13223",0.0095,0.0169,0.0197,0.0207,0.021
"494","13225",0.1298,0.1223,0.1449,0.2209,0.219
"495","13227",0.5868,0.7421,0.773,0.7456,0.7543
"496","13229",0.3335,0.3085,0.3133,0.3451,0.3218
"497","13231",0.1788,0.2136,0.2311,0.2359,0.219
"498","13233",0.2663,0.2445,0.2585,0.2209,0.1891
"499","13235",0.5114,0.4639,0.5944,0.5817,0.6496
"500","13237",0.7434,0.7911,0.8284,0.8621,0.8504
"501","13239",0.9232,0.9064,0.9478,0.9519,0.9799
"502","13241",0.8987,0.9335,0.9478,0.9554,0.9561
"503","13243",0.7211,0.61,0.6049,0.7755,0.7763
"504","13245",0.1244,0.1223,0.1165,0.1121,0.1123
"505","13247",0.0926,0.1028,0.1165,0.1238,0.1334
"506","13249",0.2472,0.4639,0.2939,0.3451,0.2285
"507","13251",0.4312,0.4333,0.4352,0.4616,0.5108
"508","13253",0.7921,0.8141,0.8284,0.8249,0.831
"509","13255",0.2641,0.3212,0.3894,0.3989,0.4319
"510","13257",0.6133,0.5985,0.6049,0.5995,0.6203
"511","13259",0.3488,0.3212,0.2833,0.2209,0.1477
"512","13261",0.2033,0.2187,0.2585,0.2811,0.2788
"513","13263",0.583,0.6562,0.7211,0.8446,0.8762
"514","13265",0.8631,0.9462,0.8656,0.9128,0.9666
"515","13267",0.1419,0.1117,0.0965,0.128,0.0961
"516","13269",0.4347,0.5174,0.5753,0.5635,0.6598
"517","13271",0.2972,0.2872,0.2833,0.3763,0.4319
"518","13273",0.4312,0.4756,0.533,0.5215,0.5407
"519","13275",0.4497,0.4333,0.4174,0.4091,0.409
"520","13277",0.2176,0.2073,0.1748,0.1687,0.1556
"521","13279",0.308,0.2677,0.2639,0.3098,0.2549
"522","13281",0.9952,0.9933,0.9946,0.9943,0.9924
"523","13283",0.2982,0.6377,0.5018,0.6113,0.3304
"524","13285",0.1858,0.177,0.1684,0.1614,0.1556
"525","13287",0.5149,0.5174,0.6151,0.4893,0.5108
"526","13289",0.5677,0.6504,0.7109,0.7755,0.802
"527","13291",0.9863,0.9911,0.9917,0.9917,0.9892
"528","13293",0.5095,0.5282,0.533,0.4893,0.4456
"529","13295",0.4411,0.4333,0.4273,0.5021,0.4535
"530","13297",0.1639,0.177,0.2095,0.2114,0.2046
"531","13299",0.4656,0.4174,0.3575,0.3451,0.3116
"532","13301",0.731,0.7644,0.7876,0.7545,0.7763
"533","13303",0.295,0.3212,0.3575,0.3566,0.4204
"534","13305",0.2234,0.2276,0.2311,0.2114,0.219
"535","13307",0.4439,0.5906,0.5237,0.7545,0.8867
"536","13309",0.154,0.0554,0.1394,0.1442,0.1512
"537","13311",0.6976,0.7326,0.7529,0.7947,0.8062
"538","13313",0.1152,0.1172,0.1235,0.128,0.1123
"539","13315",0.3631,0.3559,0.3789,0.3298,0.2931
"540","13317",0.7727,0.8233,0.8338,0.8539,0.8405
"541","13319",0.5206,0.5387,0.5524,0.5113,0.5407
"542","13321",0.3851,0.4222,0.4575,0.5021,0.5299
"543","15001",0.3886,0.4639,0.533,0.6234,0.6913
"544","15003",0.3914,0.3747,0.3575,0.3763,0.3851
"545","15005",0.9939,0.9898,0.8892,0.2891,0
"546","15007",0.4283,0.4756,0.5119,0.5718,0.6111
"547","15009",0.2199,0.2518,0.2939,0.3763,0.4319
"548","16001",0.0856,0.0987,0.1165,0.128,0.1426
"549","16003",0.8784,0.9214,0.9338,0.9707,0.972
"550","16005",0.1152,0.107,0.1165,0.1238,0.1334
"551","16007",0.7644,0.7644,0.7529,0.7249,0.6598
"552","16009",0.7546,0.7841,0.8239,0.8138,0.802
"553","16011",0.1304,0.135,0.1394,0.1366,0.1194
"554","16013",0.139,0.2595,0.3684,0.419,0.4729
"555","16015",0.5416,0.7736,0.8602,0.9064,0.9122
"556","16017",0.6629,0.7644,0.8338,0.8621,0.8835
"557","16019",0.1024,0.0911,0.0933,0.0914,0.0783
"558","16021",0.6241,0.7326,0.7529,0.7666,0.7899
"559","16023",0.6963,0.7326,0.773,0.8093,0.7721
"560","16025",0.5436,0.61,0.4782,0.8797,0.3218
"561","16027",0.0977,0.107,0.1111,0.1121,0.1076
"562","16029",0.5337,0.4855,0.4476,0.3368,0.2868
"563","16031",0.2278,0.177,0.1544,0.1334,0.1123
"564","16033",0.2514,0.3085,0.071,0.0236,0.1194
"565","16035",0.9315,0.9408,0.9366,0.9414,0.9395
"566","16037",0.7784,0.8141,0.9338,0.986,0.9901
"567","16039",0.0639,0.0939,0.0837,0.099,0.0783
"568","16041",0.225,0.177,0.1684,0.1334,0.1123
"569","16043",0.323,0.3442,0.3894,0.3368,0.3447
"570","16045",0.7711,0.8074,0.8338,0.7829,0.7476
"571","16047",0.4484,0.4855,0.4174,0.3566,0.3447
"572","16049",0.8952,0.9093,0.9195,0.9414,0.9484
"573","16051",0.0471,0.0519,0.0388,0.0315,0.0283
"574","16053",0.118,0.107,0.1111,0.0831,0.0684
"575","16055",0.3886,0.4222,0.4575,0.4893,0.5003
"576","16057",0.0792,0.078,0.078,0.0869,0.1076
"577","16059",0.9255,0.9462,0.971,0.9742,0.972
"578","16061",0.9178,0.9245,0.9195,0.8988,0.9179
"579","16063",0.1072,0.107,0.1165,0.078,0.0863
"580","16065",0.0015,0.0019,0.0016,0.001,0.001
"581","16067",0.4178,0.3559,0.2939,0.2572,0.2285
"582","16069",0.7342,0.6902,0.6686,0.6323,0.5894
"583","16071",0.6199,0.7106,0.6909,0.6113,0.5516
"584","16073",0.3297,0.3964,0.4174,0.4422,0.4456
"585","16075",0.4729,0.4756,0.4683,0.419,0.4319
"586","16077",0.1683,0.177,0.2311,0.2665,0.2046
"587","16079",0.8395,0.8306,0.8383,0.8332,0.8269
"588","16081",0.005,0.0073,0.0083,0.022,0.0347
"589","16083",0.316,0.2872,0.2521,0.205,0.198
"590","16085",0.6349,0.7421,0.8338,0.8758,0.9484
"591","16087",0.8631,0.8698,0.8892,0.8895,0.9013
"592","17001",0.6976,0.6562,0.6332,0.6428,0.6273
"593","17003",0.6444,0.61,0.6507,0.7109,0.7941
"594","17005",0.4471,0.4333,0.4476,0.4422,0.4933
"595","17007",0.1464,0.1579,0.1684,0.1974,0.2046
"596","17009",0.1858,0.1703,0.1449,0.1614,0.1617
"597","17011",0.7399,0.7326,0.7529,0.7599,0.7651
"598","17013",0.8491,0.8698,0.8784,0.8583,0.8558
"599","17015",0.8965,0.8883,0.886,0.8988,0.8978
"600","17017",0.5168,0.4174,0.3999,0.3566,0.3851
"601","17019",0.0595,0.0554,0.0538,0.0602,0.0684
"602","17021",0.6989,0.6562,0.6243,0.5995,0.5818
"603","17023",0.7367,0.666,0.6437,0.5995,0.5894
"604","17025",0.725,0.6765,0.659,0.6578,0.6496
"605","17027",0.3844,0.3964,0.3575,0.3098,0.3218
"606","17029",0.3103,0.2872,0.2732,0.2983,0.3218
"607","17031",0.1572,0.1465,0.1394,0.1442,0.1512
"608","17033",0.6359,0.6281,0.6049,0.5352,0.5108
"609","17035",0.6164,0.5712,0.5753,0.5718,0.5999
"610","17037",0.0544,0.0519,0.057,0.0602,0.0621
"611","17039",0.6253,0.5906,0.5651,0.5215,0.5299
"612","17041",0.5286,0.4534,0.3894,0.419,0.409
"613","17043",0.1397,0.1519,0.1589,0.1786,0.2046
"614","17045",0.7756,0.7644,0.7676,0.7599,0.7826
"615","17047",0.7135,0.6902,0.7011,0.7249,0.712
"616","17049",0.4598,0.4534,0.4352,0.3664,0.3577
"617","17051",0.5677,0.5068,0.4476,0.5215,0.5216
"618","17053",0.7772,0.7644,0.7211,0.5521,0.5108
"619","17055",0.7622,0.7243,0.7011,0.6679,0.6598
"620","17057",0.738,0.6902,0.659,0.6492,0.6728
"621","17059",0.8628,0.8793,0.8765,0.8797,0.8558
"622","17061",0.6696,0.6377,0.6151,0.5718,0.5602
"623","17063",0.1107,0.128,0.135,0.1191,0.1123
"624","17065",0.8345,0.8017,0.7676,0.7599,0.7199
"625","17067",0.8376,0.858,0.8765,0.8373,0.8504
"626","17069",0.8564,0.8968,0.5524,0.7829,0.8867
"627","17071",0.8822,0.9004,0.8943,0.9128,0.9093
"628","17073",0.6575,0.6281,0.6243,0.6788,0.6598
"629","17075",0.7896,0.7911,0.7876,0.7545,0.733
"630","17077",0.1409,0.135,0.1449,0.1687,0.198
"631","17079",0.6909,0.5985,0.5651,0.5635,0.5722
"632","17081",0.5693,0.5466,0.5524,0.5215,0.5216
"633","17083",0.5124,0.5282,0.533,0.5521,0.5407
"634","17085",0.9003,0.9195,0.9274,0.9459,0.9513
"635","17087",0.6709,0.6829,0.6686,0.7163,0.7263
"636","17089",0.0486,0.0634,0.078,0.0869,0.1031
"637","17091",0.2749,0.2595,0.2639,0.2811,0.2868
"638","17093",0.012,0.0118,0.0156,0.0159,0.0162
"639","17095",0.7654,0.7421,0.7211,0.7163,0.7263
"640","17097",0.0798,0.0911,0.0965,0.1121,0.1334
"641","17099",0.5922,0.5603,0.5237,0.5021,0.4933
"642","17101",0.5436,0.4951,0.4352,0.3989,0.3577
"643","17103",0.5095,0.5174,0.5237,0.5441,0.5602
"644","17105",0.5267,0.4855,0.5018,0.5215,0.5516
"645","17107",0.5181,0.4951,0.4683,0.4616,0.4319
"646","17109",0.3596,0.3002,0.2732,0.3451,0.3851
"647","17111",0.0665,0.0815,0.0965,0.128,0.1477
"648","17113",0.0712,0.0634,0.0675,0.0732,0.0827
"649","17115",0.59,0.5603,0.5524,0.5817,0.5999
"650","17117",0.6607,0.6377,0.6437,0.6113,0.6111
"651","17119",0.3631,0.3559,0.3225,0.3368,0.3361
"652","17121",0.7024,0.6377,0.6151,0.5995,0.5894
"653","17123",0.8246,0.8434,0.8602,0.8478,0.8269
"654","17125",0.8045,0.8074,0.7876,0.8055,0.7899
"655","17127",0.7609,0.7498,0.7876,0.7666,0.6817
"656","17129",0.4993,0.5387,0.5845,0.5718,0.5602
"657","17131",0.7523,0.7797,0.773,0.7456,0.7263
"658","17133",0.345,0.3639,0.3684,0.3566,0.3851
"659","17135",0.6747,0.6377,0.6243,0.6492,0.6111
"660","17137",0.6241,0.61,0.6243,0.6234,0.6111
"661","17139",0.7068,0.6902,0.659,0.5352,0.5108
"662","17141",0.4611,0.4855,0.4782,0.4715,0.4729
"663","17143",0.3217,0.2872,0.2639,0.2891,0.3116
"664","17145",0.5206,0.5282,0.4909,0.4893,0.4828
"665","17147",0.5732,0.5906,0.5944,0.5817,0.5602
"666","17149",0.8007,0.7736,0.7377,0.7109,0.7002
"667","17151",0.9115,0.8434,0.9583,0.9796,0.9761
"668","17153",0.7517,0.7421,0.7676,0.7755,0.7826
"669","17155",0.7183,0.716,0.7593,0.829,0.816
"670","17157",0.5455,0.5387,0.4909,0.4893,0.5003
"671","17159",0.8064,0.7841,0.7377,0.6679,0.6598
"672","17161",0.5693,0.5466,0.5237,0.5215,0.5299
"673","17163",0.1985,0.1869,0.1818,0.1974,0.2113
"674","17165",0.7622,0.7243,0.6753,0.6578,0.5999
"675","17167",0.316,0.3085,0.3225,0.3566,0.3991
"676","17169",0.7686,0.7033,0.7211,0.7829,0.8269
"677","17171",0.7374,0.6829,0.6686,0.6323,0.6817
"678","17173",0.7886,0.7911,0.7791,0.7947,0.7941
"679","17175",0.8421,0.9004,0.923,0.7947,0.7651
"680","17177",0.7816,0.7972,0.7943,0.7889,0.8227
"681","17179",0.505,0.4756,0.4683,0.4715,0.4933
"682","17181",0.7472,0.7326,0.7109,0.6851,0.6913
"683","17183",0.583,0.5282,0.5119,0.5215,0.5299
"684","17185",0.7234,0.7033,0.659,0.6679,0.6913
"685","17187",0.6511,0.61,0.6049,0.5215,0.5216
"686","17189",0.6492,0.6562,0.6243,0.6234,0.6913
"687","17191",0.8211,0.8017,0.7469,0.7456,0.7422
"688","17193",0.8857,0.865,0.8507,0.7947,0.7763
"689","17195",0.6989,0.6765,0.659,0.6788,0.6728
"690","17197",0.0385,0.0468,0.057,0.0675,0.0783
"691","17199",0.5868,0.5466,0.5237,0.5021,0.5003
"692","17201",0.3103,0.3212,0.3225,0.3451,0.3577
"693","17203",0.4188,0.4078,0.3999,0.3763,0.3851
"694","18001",0.3128,0.2595,0.2311,0.205,0.1827
"695","18003",0.1521,0.1465,0.1449,0.1442,0.1477
"696","18005",0.3281,0.3002,0.2639,0.2572,0.24
"697","18007",0.5219,0.4429,0.3999,0.3989,0.373
"698","18009",0.7167,0.7421,0.7377,0.738,0.7199
"699","18011",0.1444,0.1417,0.1235,0.0869,0.0827
"700","18013",0.6664,0.7797,0.8138,0.8679,0.8714
"701","18015",0.5286,0.5466,0.5524,0.5718,0.5722
"702","18017",0.4497,0.4078,0.3894,0.3989,0.3654
"703","18019",0.2164,0.2073,0.2095,0.2114,0.2046
"704","18021",0.4497,0.4429,0.4091,0.419,0.4535
"705","18023",0.3739,0.3442,0.3346,0.2891,0.2623
"706","18025",0.4439,0.4429,0.5018,0.5817,0.5999
"707","18027",0.3411,0.2677,0.2311,0.2114,0.1891
"708","18029",0.2488,0.2595,0.2732,0.3368,0.3577
"709","18031",0.3809,0.3317,0.3346,0.2891,0.2868
"710","18033",0.2488,0.2518,0.2467,0.2502,0.24
"711","18035",0.407,0.3862,0.3684,0.3451,0.3218
"712","18037",0.3901,0.3964,0.3684,0.3368,0.3361
"713","18039",0.1696,0.1611,0.1544,0.1503,0.1477
"714","18041",0.6199,0.61,0.6243,0.6113,0.6111
"715","18043",0.2361,0.2187,0.2311,0.2273,0.24
"716","18045",0.7078,0.6829,0.659,0.6234,0.5894
"717","18047",0.3437,0.3442,0.3464,0.3989,0.4319
"718","18049",0.5977,0.5603,0.5435,0.5521,0.5818
"719","18051",0.4704,0.4222,0.4091,0.3763,0.3447
"720","18053",0.5744,0.5466,0.5435,0.5215,0.5108
"721","18055",0.5534,0.5603,0.5845,0.5817,0.5602
"722","18057",0.0267,0.0315,0.0388,0.0449,0.0541
"723","18059",0.2176,0.2375,0.2521,0.2572,0.2788
"724","18061",0.3154,0.3559,0.3789,0.3763,0.373
"725","18063",0.0942,0.0987,0.1067,0.1035,0.1031
"726","18065",0.5687,0.5603,0.5753,0.5215,0.5003
"727","18067",0.5754,0.5836,0.5651,0.5521,0.5299
"728","18069",0.4105,0.3747,0.3575,0.3368,0.3447
"729","18071",0.3698,0.3442,0.2939,0.2665,0.24
"730","18073",0.3364,0.3212,0.3225,0.3763,0.3991
"731","18075",0.4799,0.4639,0.4273,0.3989,0.4204
"732","18077",0.401,0.3747,0.3684,0.3664,0.409
"733","18079",0.2033,0.2276,0.2521,0.2665,0.2467
"734","18081",0.1798,0.177,0.1748,0.1614,0.1477
"735","18083",0.5267,0.4756,0.4273,0.3989,0.3851
"736","18085",0.287,0.2595,0.2585,0.2748,0.2712
"737","18087",0.1378,0.128,0.1165,0.1121,0.1123
"738","18089",0.2616,0.2445,0.2401,0.2665,0.2712
"739","18091",0.3583,0.3317,0.3346,0.3664,0.373
"740","18093",0.591,0.5712,0.5753,0.6113,0.6273
"741","18095",0.4799,0.4756,0.4575,0.4527,0.4319
"742","18097",0.0926,0.0726,0.0627,0.064,0.0586
"743","18099",0.4061,0.3862,0.3894,0.3897,0.3654
"744","18101",0.52,0.4951,0.4782,0.5441,0.5722
"745","18103",0.3252,0.3442,0.3575,0.3763,0.3447
"746","18105",0.069,0.0634,0.0627,0.071,0.0719
"747","18107",0.4974,0.4639,0.4476,0.4422,0.4319
"748","18109",0.2361,0.2595,0.2639,0.2811,0.2788
"749","18111",0.6164,0.5466,0.5237,0.5215,0.5108
"750","18113",0.1963,0.2187,0.2229,0.2114,0.219
"751","18115",0.6148,0.6829,0.7011,0.731,0.7476
"752","18117",0.5286,0.5174,0.5119,0.5521,0.5516
"753","18119",0.4178,0.4534,0.5018,0.5352,0.5602
"754","18121",0.506,0.4951,0.4782,0.5215,0.5516
"755","18123",0.4611,0.4429,0.4352,0.4715,0.4828
"756","18125",0.6422,0.6504,0.6437,0.6492,0.6273
"757","18127",0.188,0.2073,0.2229,0.2502,0.2623
"758","18129",0.3765,0.3639,0.4091,0.432,0.4828
"759","18131",0.6295,0.6281,0.5845,0.5521,0.5602
"760","18133",0.2851,0.2767,0.2732,0.2748,0.2788
"761","18135",0.6591,0.6377,0.6332,0.6234,0.6203
"762","18137",0.4255,0.4534,0.4782,0.3897,0.373
"763","18139",0.5245,0.5603,0.5119,0.4422,0.4319
"764","18141",0.2632,0.2375,0.2162,0.2209,0.219
"765","18143",0.2733,0.3317,0.3575,0.3098,0.3218
"766","18145",0.323,0.3317,0.3133,0.3098,0.3116
"767","18147",0.4439,0.5174,0.5524,0.5521,0.5894
"768","18149",0.4729,0.4534,0.4476,0.432,0.4456
"769","18151",0.4302,0.4534,0.4909,0.5718,0.6203
"770","18153",0.4232,0.4078,0.3999,0.3664,0.3654
"771","18155",0.3978,0.3862,0.4575,0.4422,0.4828
"772","18157",0.0445,0.0398,0.0315,0.0331,0.0315
"773","18159",0.6658,0.7106,0.6909,0.6679,0.6728
"774","18161",0.3851,0.4429,0.5018,0.5021,0.5722
"775","18163",0.3781,0.3212,0.2939,0.2983,0.302
"776","18165",0.639,0.6281,0.6437,0.6113,0.5999
"777","18167",0.2788,0.2375,0.2467,0.2502,0.2549
"778","18169",0.7418,0.7243,0.7011,0.6851,0.6817
"779","18171",0.6117,0.6765,0.6909,0.6578,0.6817
"780","18173",0.2641,0.3317,0.3789,0.3566,0.3447
"781","18175",0.287,0.3085,0.3133,0.3368,0.3116
"782","18177",0.5964,0.5712,0.5651,0.5521,0.5108
"783","18179",0.5168,0.5282,0.5119,0.4616,0.4204
"784","18181",0.6651,0.6377,0.6332,0.6113,0.5894
"785","18183",0.3265,0.3442,0.3894,0.4091,0.3991
"786","19001",0.9045,0.8968,0.8784,0.8198,0.7899
"787","19003",0.9019,0.8793,0.8637,0.8446,0.8227
"788","19005",0.8255,0.8259,0.8239,0.8093,0.802
"789","19007",0.8488,0.8529,0.8424,0.8478,0.831
"790","19009",0.9452,0.9335,0.9195,0.9035,0.8816
"791","19011",0.484,0.4534,0.4476,0.4616,0.4535
"792","19013",0.3141,0.2677,0.2521,0.2502,0.2712
"793","19015",0.5436,0.4951,0.4683,0.419,0.4204
"794","19017",0.6747,0.6281,0.6243,0.6113,0.5818
"795","19019",0.4704,0.4333,0.4352,0.419,0.409
"796","19021",0.4506,0.3442,0.2311,0.1745,0.1722
"797","19023",0.8367,0.8259,0.8239,0.8249,0.7941
"798","19025",0.956,0.9093,0.8723,0.8478,0.8109
"799","19027",0.7727,0.7243,0.6816,0.6323,0.6346
"800","19029",0.8851,0.8542,0.8338,0.8249,0.816
"801","19031",0.6263,0.61,0.5944,0.5718,0.5602
"802","19033",0.7304,0.716,0.73,0.731,0.733
"803","19035",0.9105,0.8848,0.8784,0.8641,0.8584
"804","19037",0.8023,0.7571,0.6753,0.6679,0.6598
"805","19039",0.6225,0.5985,0.533,0.4527,0.409
"806","19041",0.7622,0.7326,0.6909,0.7036,0.7002
"807","19043",0.815,0.8074,0.8138,0.8373,0.8405
"808","19045",0.6359,0.5985,0.6049,0.5995,0.5722
"809","19047",0.5878,0.5466,0.4273,0.3763,0.3116
"810","19049",0.0534,0.0519,0.0627,0.0481,0.043
"811","19051",0.6553,0.5712,0.5018,0.4422,0.3577
"812","19053",0.7441,0.666,0.6332,0.5995,0.6346
"813","19055",0.6088,0.5906,0.5753,0.5718,0.5516
"814","19057",0.7056,0.666,0.6507,0.6578,0.6728
"815","19059",0.928,0.9245,0.9166,0.9166,0.9179
"816","19061",0.4758,0.4174,0.3894,0.3763,0.3851
"817","19063",0.7832,0.7421,0.73,0.695,0.7053
"818","19065",0.8195,0.7972,0.7876,0.7666,0.7263
"819","19067",0.845,0.8233,0.8239,0.7755,0.7721
"820","19069",0.7998,0.7644,0.7377,0.731,0.7476
"821","19071",0.8268,0.8306,0.8383,0.8198,0.7763
"822","19073",0.8822,0.8481,0.8182,0.7947,0.7941
"823","19075",0.7829,0.7644,0.73,0.7036,0.6817
"824","19077",0.8402,0.8386,0.8284,0.8138,0.8062
"825","19079",0.7399,0.7498,0.7011,0.6578,0.6598
"826","19081",0.8023,0.7797,0.773,0.7947,0.7826
"827","19083",0.8857,0.8542,0.8138,0.7666,0.7543
"828","19085",0.7189,0.666,0.6686,0.5995,0.5722
"829","19087",0.5525,0.5174,0.5435,0.5021,0.4828
"830","19089",0.8144,0.7841,0.7593,0.7109,0.6419
"831","19091",0.8666,0.8259,0.7943,0.7249,0.6728
"832","19093",0.8701,0.8529,0.8456,0.8138,0.7543
"833","19095",0.6664,0.6281,0.5753,0.5021,0.4933
"834","19097",0.7727,0.7644,0.73,0.7036,0.6817
"835","19099",0.605,0.5836,0.5753,0.5718,0.5108
"836","19101",0.4239,0.4855,0.5845,0.7036,0.7763
"837","19103",0.026,0.0236,0.0255,0.0315,0.0347
"838","19105",0.6721,0.6281,0.6332,0.6492,0.6728
"839","19107",0.8096,0.8074,0.773,0.7755,0.7543
"840","19109",0.9191,0.8793,0.8602,0.8478,0.8405
"841","19111",0.6435,0.6281,0.6507,0.6492,0.6273
"842","19113",0.2415,0.2187,0.2162,0.2273,0.2285
"843","19115",0.4369,0.4222,0.3999,0.432,0.4933
"844","19117",0.8507,0.8386,0.8424,0.7666,0.733
"845","19119",0.6349,0.5282,0.4683,0.4527,0.4456
"846","19121",0.4188,0.4078,0.3684,0.3298,0.3361
"847","19123",0.5607,0.5282,0.4782,0.4715,0.4204
"848","19125",0.5028,0.4534,0.4273,0.419,0.3851
"849","19127",0.5948,0.5282,0.5018,0.419,0.409
"850","19129",0.2749,0.3085,0.3225,0.419,0.5003
"851","19131",0.9147,0.8793,0.8424,0.7947,0.733
"852","19133",0.9551,0.9408,0.9296,0.8988,0.8943
"853","19135",0.7721,0.716,0.6686,0.5995,0.5894
"854","19137",0.8427,0.8259,0.8103,0.738,0.712
"855","19139",0.301,0.2872,0.2833,0.2748,0.2623
"856","19141",0.8596,0.8306,0.7943,0.731,0.6817
"857","19143",0.8332,0.8017,0.7676,0.7249,0.733
"858","19145",0.8427,0.8074,0.773,0.7829,0.7826
"859","19147",0.901,0.8481,0.8182,0.7889,0.7543
"860","19149",0.6133,0.5906,0.5435,0.4893,0.4729
"861","19151",0.9242,0.8968,0.8698,0.8446,0.8109
"862","19153",0.0986,0.0872,0.078,0.078,0.0783
"863","19155",0.3679,0.3317,0.3346,0.3368,0.3577
"864","19157",0.7644,0.7243,0.6909,0.6578,0.6419
"865","19159",0.9522,0.9456,0.9405,0.8933,0.8558
"866","19161",0.9252,0.8968,0.8723,0.8539,0.846
"867","19163",0.246,0.2276,0.2229,0.2359,0.2467
"868","19165",0.8812,0.8793,0.8656,0.8332,0.8269
"869","19167",0.3631,0.2767,0.2311,0.205,0.198
"870","19169",0.0601,0.0468,0.0474,0.0423,0.0503
"871","19171",0.7641,0.7243,0.6909,0.6113,0.5894
"872","19173",0.8898,0.8542,0.8055,0.8138,0.8062
"873","19175",0.7399,0.7033,0.6686,0.6578,0.6346
"874","19177",0.836,0.8233,0.7943,0.7755,0.7941
"875","19179",0.5964,0.5068,0.4352,0.3989,0.373
"876","19181",0.2632,0.2595,0.2585,0.2273,0.219
"877","19183",0.6798,0.6562,0.6243,0.5521,0.5108
"878","19185",0.9255,0.9137,0.8698,0.8004,0.7422
"879","19187",0.6215,0.5466,0.4683,0.4422,0.4647
"880","19189",0.8112,0.8017,0.773,0.7036,0.712
"881","19191",0.6378,0.5906,0.5845,0.6323,0.6598
"882","19193",0.225,0.198,0.1748,0.1745,0.1661
"883","19195",0.7533,0.7498,0.7377,0.6679,0.7002
"884","19197",0.8831,0.8481,0.8182,0.8004,0.7763
"885","20001",0.7533,0.7644,0.73,0.7109,0.6728
"886","20003",0.8507,0.8185,0.7991,0.7599,0.7053
"887","20005",0.4799,0.4222,0.3789,0.3566,0.3218
"888","20007",0.8593,0.8017,0.8182,0.7947,0.7543
"889","20009",0.6432,0.5906,0.5237,0.5113,0.5602
"890","20011",0.6804,0.618,0.5845,0.6113,0.6111
"891","20013",0.7565,0.6902,0.6686,0.6113,0.5894
"892","20015",0.2056,0.1901,0.1885,0.1745,0.177
"893","20017",0.8956,0.9039,0.9096,0.8797,0.8714
"894","20019",0.9672,0.9628,0.9507,0.9379,0.8915
"895","20021",0.5461,0.5466,0.533,0.5352,0.5407
"896","20023",0.9831,0.9733,0.9647,0.9433,0.9284
"897","20025",0.922,0.9245,0.8338,0.7889,0.8405
"898","20027",0.8615,0.865,0.8456,0.8539,0.8835
"899","20029",0.8615,0.8481,0.8055,0.738,0.7053
"900","20031",0.6728,0.7106,0.73,0.731,0.7422
"901","20033",0.9624,0.9628,0.9195,0.9351,0.9504
"902","20035",0.5267,0.4951,0.4782,0.4527,0.4456
"903","20037",0.3265,0.2872,0.2521,0.2114,0.1827
"904","20039",0.9907,0.9796,0.9752,0.9653,0.9459
"905","20041",0.738,0.6504,0.6151,0.5817,0.5894
"906","20043",0.5693,0.5282,0.5119,0.5521,0.5299
"907","20045",0.0308,0.0331,0.0357,0.0423,0.0503
"908","20047",0.8045,0.8017,0.8055,0.6851,0.7199
"909","20049",0.9659,0.9707,0.9758,0.9736,0.9612
"910","20051",0.2788,0.2276,0.2022,0.1974,0.198
"911","20053",0.7873,0.7571,0.773,0.738,0.6598
"912","20055",0.0225,0.021,0.021,0.022,0.022
"913","20057",0.0595,0.0433,0.0388,0.0267,0.022
"914","20059",0.345,0.3442,0.3346,0.2891,0.3116
"915","20061",0.0152,0.0073,0.0064,0.0041,0.0041
"916","20063",0.9614,0.936,0.9274,0.9519,0.8867
"917","20065",0.9767,0.9596,0.9516,0.9535,0.9459
