"","fips","2010","2014","2016","2018","2020"
"915","20061",0.9739,0.9774,0.9777,0.9764,0.9809
"916","20063",0.3586,0.6294,0.4706,0.3505,0.6639
"917","20065",0.077,0.2929,0.141,0.2471,0.3316
"918","20067",0.9777,0.9825,0.9847,0.9838,0.9793
"919","20069",0.97,0.9685,0.9666,0.9592,0.9675
"920","20071",0.2377,0.3311,0.4212,0.8819,0.9398
"921","20073",0.3204,0.4215,0.3846,0.3629,0.395
"922","20075",0.9283,0.9179,0.9688,0.9758,0.9663
"923","20077",0.5531,0.6132,0.7026,0.7854,0.8361
"924","20079",0.7953,0.8141,0.8262,0.8017,0.7562
"925","20081",0.9758,0.9653,0.9596,0.9631,0.9551
"926","20083",0.6037,0.6988,0.3881,0.3419,0.3791
"927","20085",0.8672,0.8644,0.8459,0.8188,0.8456
"928","20087",0.6982,0.6689,0.6437,0.6176,0.5974
"929","20089",0.0611,0.1152,0.1598,0.1188,0.1881
"930","20091",0.8539,0.8571,0.8446,0.8188,0.7855
"931","20093",0.9595,0.9672,0.9647,0.9615,0.964
"932","20095",0.625,0.538,0.4919,0.504,0.522
"933","20097",0.2654,0.3559,0.4534,0.5304,0.7562
"934","20099",0.6495,0.6578,0.6622,0.7122,0.7562
"935","20101",0.3822,0.3528,0.6176,0.774,0.6489
"936","20103",0.7517,0.7507,0.7377,0.7122,0.7136
"937","20105",0.612,0.5291,0.6129,0.5578,0.7136
"938","20107",0.4799,0.4855,0.6447,0.5915,0.5369
"939","20109",0.4296,0.4862,0.6345,0.774,0.8049
"940","20111",0.5343,0.5072,0.5091,0.4906,0.522
"941","20113",0.5238,0.5403,0.5645,0.6049,0.4968
"942","20115",0.4022,0.3731,0.3677,0.3862,0.3673
"943","20117",0.4633,0.5361,0.5941,0.6581,0.7435
"944","20119",0.9446,0.9195,0.8895,0.8787,0.8714
"945","20121",0.8854,0.8762,0.866,0.8329,0.7941
"946","20123",0.2514,0.3286,0.4667,0.5578,0.5369
"947","20125",0.5544,0.6237,0.6568,0.6826,0.6986
"948","20127",0.2568,0.2426,0.2763,0.418,0.3186
"949","20129",0.887,0.8488,0.3798,0.8867,0.7769
"950","20131",0.8475,0.8583,0.8787,0.8965,0.9192
"951","20133",0.7008,0.7599,0.8297,0.8106,0.8125
"952","20135",0.3666,0.1337,0.4604,0.4756,0.4714
"953","20137",0.1244,0.1032,0.1038,0.1506,0.1604
"954","20139",0.7161,0.7182,0.7256,0.6581,0.6639
"955","20141",0.2186,0.227,0.3324,0.3327,0.3428
"956","20143",0.7842,0.752,0.7316,0.6581,0.5522
"957","20145",0.302,0.2089,0.1366,0.0764,0.0477
"958","20147",0.632,0.6437,0.6377,0.5715,0.5369
"959","20149",0.9576,0.9615,0.9675,0.9618,0.9682
"960","20151",0.4322,0.6116,0.7154,0.8188,0.8596
"961","20153",0.0646,0.079,0.163,0.255,0.3673
"962","20155",0.5439,0.567,0.5906,0.5715,0.5522
"963","20157",0.0856,0.1595,0.1843,0.1936,0.4243
"964","20159",0.5859,0.568,0.5511,0.5715,0.5369
"965","20161",0.055,0.0681,0.0579,0.0446,0.0512
"966","20163",0.5439,0.3664,0.5075,0.545,0.5522
"967","20165",0.0891,0.0856,0.248,0.3505,0.395
"968","20167",0.2329,0.22,0.3626,0.3629,0.508
"969","20169",0.7447,0.7498,0.7421,0.6711,0.6639
"970","20171",0.7425,0.547,0.71,0.915,0.9418
"971","20173",0.8946,0.8988,0.8968,0.8911,0.8851
"972","20175",0.9831,0.9828,0.9815,0.9854,0.9803
"973","20177",0.7138,0.7364,0.7469,0.7262,0.7136
"974","20179",0.5394,0.5813,0.6068,0.774,0.7661
"975","20181",0.3739,0.5123,0.6851,0.7122,0.6766
"976","20183",0.1336,0.2031,0.1328,0.1996,0.211
"977","20185",0.5047,0.6447,0.7068,0.6581,0.7769
"978","20187",0.9465,0.9701,0.9532,0.9296,0.9529
"979","20189",0.9729,0.9764,0.9768,0.9698,0.9663
"980","20191",0.8446,0.8313,0.8233,0.8017,0.7941
"981","20193",0.5006,0.5431,0.5037,0.5304,0.5837
"982","20195",0.1228,0.4438,0.1121,0.1289,0.1165
"983","20197",0.7819,0.8115,0.822,0.7529,0.6986
"984","20199",0.7606,0.8755,0.9144,0.8329,0.852
"985","20201",0.4395,0.4766,0.5482,0.5578,0.4714
"986","20203",0.8962,0.9713,0.9605,0.8586,0.7435
"987","20205",0.6514,0.6616,0.6807,0.7262,0.6986
"988","20207",0.119,0.297,0.3362,0.3419,0.1881
"989","20209",0.9255,0.9414,0.9481,0.9507,0.9494
"990","21001",0.3895,0.2652,0.2385,0.2162,0.2046
"991","21003",0.6661,0.674,0.7004,0.7405,0.6875
"992","21005",0.7829,0.8185,0.73,0.7529,0.7136
"993","21007",0.3313,0.3642,0.4416,0.4502,0.3428
"994","21009",0.6304,0.6546,0.6724,0.7122,0.7136
"995","21011",0.7017,0.787,0.8198,0.8529,0.8657
"996","21013",0.2819,0.3333,0.3668,0.3747,0.3574
"997","21015",0.9264,0.9287,0.9252,0.9045,0.9055
"998","21017",0.6133,0.5839,0.5559,0.545,0.5522
"999","21019",0.2437,0.3028,0.3276,0.3505,0.395
"1000","21021",0.2772,0.2385,0.2245,0.2353,0.2447
"1001","21023",0.7749,0.7545,0.7609,0.8106,0.7282
"1002","21025",0.4799,0.3244,0.3569,0.2748,0.3011
"1003","21027",0.625,0.6192,0.596,0.5915,0.6117
"1004","21029",0.7679,0.6734,0.5963,0.5151,0.4714
"1005","21031",0.4592,0.5275,0.5285,0.4906,0.5974
"1006","21033",0.3408,0.4409,0.5371,0.504,0.5369
"1007","21035",0.0458,0.0611,0.0914,0.093,0.1025
"1008","21037",0.4277,0.4343,0.3878,0.3505,0.3316
"1009","21039",0.4,0.3709,0.4202,0.418,0.6117
"1010","21041",0.7546,0.8064,0.836,0.8819,0.8934
"1011","21043",0.5178,0.4696,0.5138,0.5151,0.6359
"1012","21045",0.541,0.5263,0.5049,0.5304,0.5974
"1013","21047",0.9315,0.9417,0.9405,0.9296,0.9338
"1014","21049",0.5238,0.5209,0.5158,0.5151,0.508
"1015","21051",0.3084,0.2636,0.3238,0.3505,0.3673
"1016","21053",0.5798,0.6759,0.6995,0.6291,0.4398
"1017","21055",0.4042,0.5279,0.5435,0.418,0.5369
"1018","21057",0.3418,0.362,0.3836,0.3862,0.4243
"1019","21059",0.6575,0.7109,0.7523,0.774,0.7941
"1020","21061",0.2969,0.2174,0.1748,0.1289,0.148
"1021","21063",0.1502,0.1181,0.1003,0.113,0.1025
"1022","21065",0.4201,0.3843,0.4132,0.3505,0.3186
"1023","21067",0.2243,0.276,0.3193,0.3216,0.3316
"1024","21069",0.66,0.7268,0.7791,0.7927,0.7855
"1025","21071",0.3793,0.3871,0.4171,0.3747,0.4398
"1026","21073",0.2737,0.2722,0.3021,0.3216,0.3428
"1027","21075",0.132,0.2397,0.2913,0.4323,0.3673
"1028","21077",0.8796,0.8765,0.8688,0.8017,0.7855
"1029","21079",0.4713,0.4467,0.4565,0.4756,0.4398
"1030","21081",0.922,0.9217,0.9338,0.9338,0.9319
"1031","21083",0.653,0.7093,0.7494,0.766,0.7562
"1032","21085",0.5798,0.6737,0.7087,0.7122,0.7435
"1033","21087",0.4022,0.3617,0.3588,0.3419,0.3428
"1034","21089",0.3895,0.4031,0.4008,0.3747,0.4077
"1035","21091",0.8335,0.8239,0.8032,0.8714,0.7941
"1036","21093",0.8335,0.843,0.8236,0.8017,0.8049
"1037","21095",0.4306,0.5075,0.5199,0.5578,0.6117
"1038","21097",0.6438,0.5855,0.5798,0.5715,0.5369
"1039","21099",0.7336,0.7561,0.7405,0.8106,0.8189
"1040","21101",0.5238,0.5762,0.6122,0.5915,0.6117
"1041","21103",0.7122,0.6877,0.6555,0.6711,0.6875
"1042","21105",0.2606,0.2114,0.1751,0.1853,0.2279
"1043","21107",0.4812,0.525,0.5747,0.6049,0.6117
"1044","21109",0.5378,0.4887,0.5266,0.5578,0.5369
"1045","21111",0.4761,0.5078,0.5218,0.504,0.4968
"1046","21113",0.822,0.808,0.8099,0.7927,0.7661
"1047","21115",0.3761,0.4785,0.5189,0.4906,0.4806
"1048","21117",0.738,0.7603,0.7456,0.7405,0.7282
"1049","21119",0.273,0.2977,0.2878,0.2642,0.2447
"1050","21121",0.69,0.6679,0.6485,0.695,0.6639
"1051","21123",0.5697,0.4585,0.4323,0.504,0.522
"1052","21125",0.6457,0.6574,0.6749,0.6176,0.6359
"1053","21127",0.4812,0.5151,0.6246,0.6826,0.7661
"1054","21129",0.0948,0.1184,0.2582,0.2967,0.2645
"1055","21131",0.2437,0.3461,0.4145,0.418,0.3428
"1056","21133",0.3294,0.3728,0.3903,0.3999,0.4243
"1057","21135",0.5779,0.5651,0.4441,0.4642,0.5369
"1058","21137",0.6884,0.6641,0.6718,0.6826,0.6986
"1059","21139",0.161,0.2334,0.2365,0.3747,0.4398
"1060","21141",0.6737,0.6874,0.7039,0.7122,0.6986
"1061","21143",0.0082,0.0092,0.0096,0.0121,0.0108
"1062","21145",0.3704,0.3868,0.4056,0.4642,0.508
"1063","21147",0.3793,0.4088,0.4795,0.418,0.4577
"1064","21149",0.5006,0.6211,0.6593,0.7854,0.7136
"1065","21151",0.2638,0.2617,0.311,0.3216,0.3113
"1066","21153",0.5967,0.5992,0.6071,0.545,0.6359
"1067","21155",0.69,0.6762,0.7345,0.774,0.7661
"1068","21157",0.1887,0.2117,0.2467,0.2642,0.2724
"1069","21159",0.2377,0.2658,0.2802,0.2353,0.2164
"1070","21161",0.653,0.6702,0.5871,0.545,0.5659
"1071","21163",0.9003,0.8625,0.7985,0.6406,0.5369
"1072","21165",0.484,0.5256,0.3515,0.3505,0.3574
"1073","21167",0.5439,0.5049,0.4833,0.4756,0.4806
"1074","21169",0.5945,0.5384,0.5438,0.6291,0.6986
"1075","21171",0.484,0.4893,0.5148,0.4642,0.5659
"1076","21173",0.6712,0.7039,0.723,0.7529,0.6875
"1077","21175",0.1518,0.1783,0.1232,0.1188,0.1229
"1078","21177",0.2749,0.3187,0.3139,0.2642,0.2903
"1079","21179",0.8335,0.8243,0.8118,0.7529,0.7136
"1080","21181",0.6228,0.5622,0.5068,0.6581,0.6117
"1081","21183",0.7224,0.7574,0.7058,0.7854,0.7941
"1082","21185",0.9162,0.9013,0.879,0.8653,0.8657
"1083","21187",0.676,0.6835,0.7243,0.774,0.522
"1084","21189",0.3446,0.1812,0.3448,0.2471,0.168
"1085","21191",0.7049,0.5661,0.5116,0.6049,0.6639
"1086","21193",0.287,0.3451,0.4113,0.504,0.5974
"1087","21195",0.3042,0.3158,0.3168,0.2967,0.3011
"1088","21197",0.6845,0.7647,0.7529,0.695,0.8281
"1089","21199",0.422,0.4702,0.4947,0.4906,0.522
"1090","21201",0.2546,0.2248,0.0649,0.107,0.8125
"1091","21203",0.4799,0.4508,0.439,0.4502,0.4806
"1092","21205",0.0973,0.1344,0.1172,0.1506,0.2164
"1093","21207",0.3561,0.4018,0.4986,0.545,0.5837
"1094","21209",0.8812,0.8784,0.8685,0.8586,0.852
"1095","21211",0.7138,0.7157,0.7173,0.695,0.6117
"1096","21213",0.6861,0.723,0.7724,0.7927,0.7855
"1097","21215",0.8119,0.7896,0.6956,0.545,0.6117
"1098","21217",0.351,0.3951,0.44,0.5578,0.5522
"1099","21219",0.8968,0.9099,0.9134,0.915,0.9192
"1100","21221",0.3822,0.4616,0.4683,0.4502,0.4968
"1101","21223",0.7482,0.7345,0.6543,0.5151,0.4398
"1102","21225",0.4468,0.3416,0.212,0.1996,0.1165
"1103","21227",0.422,0.4607,0.5021,0.545,0.5974
"1104","21229",0.4735,0.5632,0.5766,0.6581,0.6639
"1105","21231",0.3911,0.3591,0.3578,0.3091,0.3316
"1106","21233",0.5095,0.5473,0.5263,0.6176,0.6489
"1107","21235",0.5833,0.6549,0.7367,0.7927,0.8456
"1108","21237",0.6075,0.6457,0.6654,0.6291,0.6489
"1109","21239",0.612,0.5562,0.5486,0.5151,0.508
"1110","22001",0.9007,0.9026,0.907,0.9007,0.8902
"1111","22003",0.4373,0.4655,0.3387,0.5151,0.508
"1112","22005",0.935,0.9379,0.9357,0.9296,0.9258
"1113","22007",0.6788,0.6004,0.5457,0.4756,0.4243
"1114","22009",0.66,0.6848,0.6969,0.6826,0.6875
"1115","22011",0.8395,0.836,0.8287,0.8017,0.8189
"1116","22013",0.491,0.5931,0.5425,0.5578,0.5659
"1117","22015",0.809,0.8278,0.8411,0.8329,0.8281
"1118","22017",0.6775,0.7221,0.7545,0.7405,0.7282
"1119","22019",0.7842,0.7959,0.8077,0.8188,0.8456
"1120","22021",0.5114,0.517,0.588,0.6176,0.6359
"1121","22023",0.6295,0.6017,0.6046,0.4323,0.4398
"1122","22025",0.3956,0.418,0.4244,0.4502,0.4243
"1123","22027",0.1037,0.1143,0.113,0.093,0.0894
"1124","22029",0.753,0.7434,0.7466,0.7405,0.7282
"1125","22031",0.7294,0.7259,0.709,0.766,0.7562
"1126","22033",0.5308,0.5447,0.531,0.5578,0.5837
"1127","22035",0.8106,0.8437,0.6861,0.1344,0.8189
"1128","22037",0.1769,0.1754,0.1388,0.113,0.0894
"1129","22039",0.8854,0.8854,0.8701,0.8653,0.8049
"1130","22041",0.8007,0.8481,0.859,0.8586,0.8596
"1131","22043",0.4633,0.419,0.4161,0.3216,0.2903
"1132","22045",0.8908,0.8978,0.9004,0.8965,0.8934
"1133","22047",0.3761,0.3626,0.3645,0.3629,0.3011
"1134","22049",0.4201,0.4979,0.4381,0.4642,0.3316
"1135","22051",0.3851,0.4002,0.4155,0.4502,0.4968
"1136","22053",0.8688,0.8679,0.858,0.8653,0.8714
"1137","22055",0.6661,0.6769,0.6937,0.695,0.7136
"1138","22057",0.6775,0.6597,0.6587,0.6581,0.6489
"1139","22059",0.5531,0.4957,0.538,0.6176,0.7136
"1140","22061",0.1658,0.1964,0.213,0.2254,0.2447
"1141","22063",0.9083,0.8946,0.8965,0.8911,0.8803
"1142","22065",0.7348,0.7947,0.7771,0.7262,0.7435
"1143","22067",0.7017,0.7272,0.78,0.7529,0.7661
"1144","22069",0.6365,0.6683,0.6953,0.7122,0.6639
"1145","22071",0.2339,0.241,0.2557,0.2353,0.2447
"1146","22073",0.8507,0.8606,0.8637,0.8469,0.8361
"1147","22075",0.9048,0.9035,0.9029,0.8933,0.8934
"1148","22077",0.6037,0.6027,0.5804,0.4906,0.4968
"1149","22079",0.8233,0.8306,0.8389,0.8274,0.8281
"1150","22081",0.7854,0.7915,0.7854,0.7529,0.6986
"1151","22083",0.7931,0.8192,0.8166,0.7262,0.6489
"1152","22085",0.66,0.6902,0.7338,0.7262,0.6875
"1153","22087",0.7982,0.8787,0.9115,0.923,0.916
"1154","22089",0.8835,0.8669,0.8443,0.8188,0.7941
"1155","22091",0.69,0.5836,0.4989,0.418,0.3428
"1156","22093",0.8176,0.7361,0.6523,0.5715,0.5659
"1157","22095",0.8828,0.8685,0.8392,0.8188,0.8361
"1158","22097",0.8952,0.9019,0.914,0.9296,0.9258
"1159","22099",0.8593,0.8338,0.8131,0.7854,0.7661
"1160","22101",0.7854,0.7781,0.7905,0.766,0.7562
"1161","22103",0.8125,0.7931,0.788,0.766,0.7435
"1162","22105",0.7517,0.7806,0.7927,0.8017,0.8049
"1163","22107",0.7705,0.7988,0.8322,0.7262,0.6766
"1164","22109",0.8373,0.852,0.8656,0.8653,0.8657
"1165","22111",0.4525,0.4823,0.5135,0.4906,0.4806
"1166","22113",0.873,0.8927,0.893,0.8819,0.8714
"1167","22115",0.9118,0.9112,0.9016,0.8469,0.8281
"1168","22117",0.7558,0.7469,0.7412,0.7405,0.7282
"1169","22119",0.5321,0.5673,0.5673,0.5578,0.5659
"1170","22121",0.7246,0.7428,0.7682,0.774,0.7562
"1171","22123",0.6861,0.6855,0.6689,0.6406,0.5659
"1172","22125",0.0286,0.035,0.0443,0.0379,0.0477
"1173","22127",0.3781,0.3569,0.3715,0.3419,0.3011
"1174","23001",0.3933,0.4104,0.4215,0.4323,0.4398
"1175","23003",0.1276,0.1219,0.1143,0.107,0.1229
"1176","23005",0.2024,0.1843,0.17,0.1439,0.1343
"1177","23007",0.1031,0.0942,0.0831,0.093,0.0958
"1178","23009",0.0521,0.0541,0.0605,0.0646,0.0614
"1179","23011",0.1801,0.1869,0.1952,0.1853,0.1881
"1180","23013",0.09,0.0876,0.0926,0.0895,0.0894
"1181","23015",0.0617,0.0567,0.049,0.0446,0.0614
"1182","23017",0.2342,0.1993,0.1955,0.1344,0.1229
"1183","23019",0.1072,0.1073,0.106,0.107,0.1073
"1184","23021",0.0792,0.071,0.0611,0.0605,0.0668
"1185","23023",0.2122,0.1748,0.1398,0.1439,0.148
"1186","23025",0.2463,0.2241,0.1999,0.1773,0.1604
"1187","23027",0.2097,0.1917,0.1668,0.1344,0.1343
"1188","23029",0.1244,0.121,0.1245,0.1344,0.168
"1189","23031",0.2406,0.2178,0.1894,0.1598,0.148
"1190","24001",0.0436,0.0528,0.0573,0.0675,0.0738
"1191","24003",0.4879,0.5142,0.5167,0.504,0.522
"1192","24005",0.3084,0.347,0.3728,0.3862,0.4243
"1193","24009",0.8465,0.7905,0.7358,0.6711,0.6489
"1194","24011",0.7644,0.7198,0.695,0.695,0.6986
"1195","24013",0.6919,0.5791,0.5024,0.4642,0.4577
"1196","24015",0.7472,0.6915,0.6402,0.5915,0.5659
"1197","24017",0.8663,0.8443,0.8048,0.766,0.7562
"1198","24019",0.2784,0.2939,0.3251,0.3419,0.3428
"1199","24021",0.7705,0.7278,0.7042,0.6581,0.6489
"1200","24023",0.3246,0.2486,0.1936,0.1506,0.1343
"1201","24025",0.6919,0.6262,0.5629,0.5304,0.522
"1202","24027",0.8367,0.8017,0.7937,0.7854,0.7941
"1203","24029",0.0324,0.029,0.0341,0.0283,0.0325
"1204","24031",0.6059,0.6278,0.6441,0.6406,0.6489
"1205","24033",0.5798,0.5342,0.5234,0.5151,0.522
"1206","24035",0.5712,0.5113,0.4664,0.418,0.395
"1207","24037",0.8491,0.83,0.808,0.7927,0.7769
"1208","24039",0.0222,0.0271,0.0408,0.0538,0.0668
"1209","24041",0.0954,0.0971,0.1057,0.1025,0.1165
"1210","24043",0.4417,0.4505,0.4693,0.4642,0.4577
"1211","24045",0.364,0.3808,0.4142,0.4502,0.4714
"1212","24047",0.0512,0.0608,0.0624,0.0646,0.0703
"1213","24510",0.2622,0.2891,0.3145,0.3091,0.2903
"1214","25001",0.0267,0.0299,0.0267,0.021,0.0223
"1215","25003",0.0957,0.0853,0.0688,0.0646,0.0614
"1216","25005",0.3561,0.3359,0.3212,0.3091,0.3113
"1217","25007",0.0792,0.0917,0.078,0.1344,0.0602
"1218","25009",0.4735,0.4444,0.4222,0.3999,0.3791
"1219","25011",0.1063,0.0974,0.086,0.0735,0.0738
"1220","25013",0.5598,0.524,0.4909,0.4323,0.4077
"1221","25015",0.0229,0.0248,0.0194,0.0153,0.0156
"1222","25017",0.2367,0.2518,0.2579,0.2254,0.2279
"1223","25019",0.1801,0.2537,0.1983,0.3216,0.0366
"1224","25021",0.4099,0.39,0.3773,0.3505,0.3316
"1225","25023",0.6196,0.5584,0.4973,0.4502,0.4077
"1226","25025",0.0302,0.0439,0.0484,0.0513,0.0547
"1227","25027",0.5155,0.4623,0.4241,0.3747,0.3574
"1228","26001",0.0054,0.006,0.0054,0.0057,0.0057
"1229","26003",0.0251,0.0201,0.0191,0.0178,0.0258
"1230","26005",0.8491,0.8284,0.8055,0.7927,0.7769
"1231","26007",0.2024,0.1831,0.1531,0.1439,0.1404
"1232","26009",0.2141,0.1573,0.1238,0.113,0.1025
"1233","26011",0.1339,0.1102,0.0895,0.093,0.1073
"1234","26013",0.1419,0.0385,0.0446,0.093,0.0894
"1235","26015",0.6591,0.6084,0.5521,0.5151,0.4968
"1236","26017",0.3408,0.3257,0.3012,0.2846,0.2645
"1237","26019",0.2087,0.1471,0.1293,0.113,0.1073
"1238","26021",0.5079,0.5068,0.4998,0.4642,0.4577
"1239","26023",0.5945,0.6348,0.6632,0.6406,0.6639
"1240","26025",0.6352,0.617,0.6138,0.6176,0.6117
"1241","26027",0.513,0.4097,0.3502,0.3216,0.3113
"1242","26029",0.316,0.2767,0.227,0.1853,0.155
"1243","26031",0.154,0.1121,0.0665,0.056,0.0512
"1244","26033",0.1349,0.2009,0.1235,0.113,0.113
"1245","26035",0.2024,0.2034,0.2053,0.1996,0.2279
"1246","26037",0.6963,0.6367,0.5915,0.5578,0.522
"1247","26039",0.1168,0.0993,0.1022,0.0847,0.1229
"1248","26041",0.1973,0.2104,0.2429,0.2254,0.2279
"1249","26043",0.2498,0.2365,0.2063,0.2162,0.2279
"1250","26045",0.4923,0.4495,0.4005,0.3505,0.3316
"1251","26047",0.3991,0.334,0.2617,0.2089,0.1773
"1252","26049",0.7412,0.6829,0.638,0.5915,0.5659
"1253","26051",0.132,0.1318,0.1624,0.1598,0.1604
"1254","26053",0.0225,0.0226,0.021,0.021,0.0325
"1255","26055",0.3195,0.3085,0.2894,0.2748,0.2645
"1256","26057",0.2533,0.2436,0.242,0.2353,0.2164
"1257","26059",0.5674,0.5126,0.4839,0.4642,0.4577
"1258","26061",0.1744,0.2206,0.2289,0.2353,0.2645
"1259","26063",0.1756,0.1777,0.1659,0.1691,0.1773
"1260","26065",0.196,0.2155,0.2213,0.2254,0.2164
"1261","26067",0.6712,0.7329,0.609,0.6406,0.522
"1262","26069",0.0327,0.0325,0.0392,0.0417,0.0477
"1263","26071",0.0248,0.0344,0.0309,0.0309,0.0477
"1264","26073",0.0426,0.049,0.0548,0.0646,0.0792
"1265","26075",0.4812,0.4572,0.4492,0.418,0.4243
"1266","26077",0.4162,0.4333,0.4276,0.4323,0.4243
"1267","26079",0.4118,0.3833,0.3674,0.3327,0.3316
"1268","26081",0.85,0.8472,0.8316,0.8017,0.7769
"1269","26083",0.0381,0.0599,0.0353,0.0274,0.0165
"1270","26085",0.0394,0.042,0.0449,0.035,0.0417
"1271","26087",0.625,0.5183,0.433,0.3505,0.3113
"1272","26089",0.0957,0.0576,0.0452,0.0417,0.0401
"1273","26091",0.4732,0.4397,0.4015,0.3747,0.3574
"1274","26093",0.7969,0.6931,0.5775,0.4756,0.3791
"1275","26095",0.0388,0.0388,0.0398,0.0417,0.0477
"1276","26097",0.0572,0.0493,0.036,0.0309,0.0325
"1277","26099",0.4551,0.4365,0.4085,0.3747,0.3574
"1278","26101",0.0747,0.072,0.0821,0.0707,0.0738
"1279","26103",0.0585,0.0726,0.0761,0.0895,0.0987
"1280","26105",0.2848,0.2703,0.283,0.2642,0.2724
"1281","26107",0.1238,0.1226,0.1194,0.1188,0.1295
"1282","26109",0.2078,0.1799,0.1506,0.1242,0.1165
"1283","26111",0.5652,0.4763,0.4269,0.3862,0.395
"1284","26113",0.6304,0.6094,0.5957,0.6049,0.6117
"1285","26115",0.618,0.5559,0.5084,0.4323,0.395
"1286","26117",0.6196,0.5785,0.5635,0.5304,0.522
"1287","26119",0.0206,0.021,0.0137,0.0146,0.0165
"1288","26121",0.718,0.6944,0.6778,0.6406,0.6359
"1289","26123",0.7316,0.6533,0.5966,0.5578,0.5522
"1290","26125",0.5178,0.4836,0.4346,0.3747,0.3428
"1291","26127",0.7186,0.71,0.6348,0.6176,0.5659
"1292","26129",0.1476,0.1363,0.114,0.107,0.1229
"1293","26131",0.0108,0.0086,0.0051,0.0035,0.0038
"1294","26133",0.7062,0.6816,0.6415,0.5578,0.5369
"1295","26135",0.1381,0.1474,0.1267,0.1344,0.1773
"1296","26137",0.4417,0.4091,0.3801,0.3419,0.3428
"1297","26139",0.8389,0.8249,0.8052,0.774,0.7435
"1298","26141",0.0292,0.0328,0.0328,0.0296,0.035
"1299","26143",0.014,0.0127,0.0162,0.0191,0.0204
"1300","26145",0.5085,0.4645,0.4295,0.3862,0.4077
"1301","26147",0.5544,0.4801,0.4152,0.3629,0.3316
"1302","26149",0.8281,0.8198,0.8278,0.8106,0.8049
"1303","26151",0.5461,0.5145,0.468,0.418,0.395
"1304","26153",0.118,0.1044,0.1073,0.0764,0.0649
"1305","26155",0.6212,0.5345,0.4578,0.3999,0.3574
"1306","26157",0.5225,0.4199,0.3575,0.3216,0.2903
"1307","26159",0.787,0.7622,0.7246,0.6826,0.6639
"1308","26161",0.1973,0.1885,0.1636,0.1344,0.1343
"1309","26163",0.7778,0.7402,0.7252,0.7122,0.7136
"1310","26165",0.6473,0.6304,0.6329,0.6406,0.6489
"1311","27001",0.0442,0.05,0.0481,0.0487,0.0512
"1312","27003",0.8351,0.7937,0.7708,0.7405,0.7435
"1313","27005",0.683,0.7456,0.7806,0.7854,0.7855
"1314","27007",0.7348,0.8112,0.8386,0.8411,0.8555
"1315","27009",0.6995,0.7625,0.7883,0.8329,0.8714
"1316","27011",0.2071,0.2267,0.2738,0.2846,0.395
"1317","27013",0.0862,0.1321,0.1687,0.1936,0.2164
"1318","27015",0.315,0.348,0.3843,0.4502,0.4577
"1319","27017",0.5477,0.5743,0.532,0.545,0.5369
"1320","27019",0.9602,0.9522,0.9424,0.9338,0.9223
"1321","27021",0.2819,0.2954,0.3327,0.3419,0.3428
"1322","27023",0.5101,0.5119,0.5597,0.6176,0.6489
"1323","27025",0.8109,0.7265,0.6453,0.6049,0.5974
"1324","27027",0.4942,0.5409,0.6294,0.7405,0.8125
"1325","27029",0.7316,0.7577,0.7953,0.8188,0.8281
"1326","27031",0.021,0.022,0.0245,0.0201,0.0296
"1327","27033",0.5833,0.6154,0.674,0.7529,0.7941
"1328","27035",0.4506,0.4565,0.4505,0.4323,0.4077
"1329","27037",0.8555,0.8399,0.8201,0.8017,0.7941
"1330","27039",0.9433,0.9331,0.9312,0.9121,0.9055
"1331","27041",0.2991,0.3079,0.3263,0.3629,0.395
"1332","27043",0.3119,0.3145,0.3754,0.4642,0.4968
"1333","27045",0.6381,0.6593,0.7036,0.774,0.8049
"1334","27047",0.3138,0.369,0.3986,0.4323,0.4714
"1335","27049",0.5598,0.5463,0.5323,0.5304,0.4968
"1336","27051",0.2457,0.3018,0.4018,0.4906,0.6238
"1337","27053",0.4099,0.4394,0.4591,0.4642,0.4806
"1338","27055",0.4713,0.3684,0.354,0.3999,0.4714
"1339","27057",0.2969,0.3047,0.3795,0.3327,0.3316
"1340","27059",0.8303,0.8077,0.7816,0.7405,0.7136
"1341","27061",0.2953,0.3168,0.3301,0.3327,0.3186
"1342","27063",0.3991,0.439,0.4635,0.4502,0.4398
"1343","27065",0.6012,0.4709,0.411,0.3999,0.395
"1344","27067",0.6094,0.632,0.6921,0.7529,0.7941
"1345","27069",0.2721,0.3836,0.368,0.3999,0.3791
"1346","27071",0.2001,0.1802,0.1503,0.1289,0.1025
"1347","27073",0.2208,0.2569,0.205,0.1691,0.2279
"1348","27075",0.0719,0.0799,0.0847,0.0707,0.0856
"1349","27077",0.1349,0.1407,0.092,0.107,0.2387
"1350","27079",0.7893,0.765,0.752,0.7262,0.7282
"1351","27081",0.3542,0.389,0.49,0.5915,0.6986
"1352","27083",0.632,0.7131,0.7924,0.8411,0.8851
"1353","27085",0.7683,0.7297,0.6816,0.6291,0.6238
"1354","27087",0.9525,0.9733,0.9761,0.9809,0.9825
"1355","27089",0.5378,0.5317,0.5759,0.5578,0.6238
"1356","27091",0.3418,0.3499,0.3865,0.3862,0.4398
"1357","27093",0.7819,0.772,0.7838,0.766,0.7855
"1358","27095",0.7749,0.7676,0.7335,0.766,0.7435
"1359","27097",0.6801,0.6667,0.6565,0.6581,0.7136
"1360","27099",0.7644,0.8004,0.809,0.8329,0.8555
"1361","27101",0.3329,0.3225,0.3107,0.3419,0.4077
