fips,year,income_adjusted_to_2000
29029,1995,22311
29031,1995,23341
29033,1995,19815
29035,1995,17251
29037,1995,24308
29039,1995,17183
29041,1995,18481
29043,1995,21650
29045,1995,16289
29047,1995,26699
29049,1995,21940
29051,1995,26087
29053,1995,19081
29055,1995,18383
29057,1995,17063
29059,1995,16575
29061,1995,18326
29063,1995,14361
29065,1995,17943
29067,1995,14701
29069,1995,18485
29071,1995,23589
29073,1995,21143
29075,1995,19127
29077,1995,24128
29079,1995,19247
29081,1995,18525
29083,1995,19631
29085,1995,15323
29087,1995,19052
29089,1995,20077
29091,1995,17642
29093,1995,17809
29095,1995,27100
29097,1995,21827
29099,1995,22117
29101,1995,18868
29103,1995,16774
29105,1995,18943
29107,1995,22273
29109,1995,18220
29111,1995,17403
29113,1995,20778
29115,1995,20018
29117,1995,21984
29119,1995,16883
29121,1995,19385
29123,1995,17359
29125,1995,18234
29127,1995,20777
29129,1995,18683
29131,1995,17497
29133,1995,17109
29135,1995,19635
29137,1995,19811
29139,1995,20365
29141,1995,18841
29143,1995,17928
29145,1995,21241
29147,1995,17301
29149,1995,14251
29151,1995,20905
29153,1995,15547
29155,1995,17561
29157,1995,19496
29159,1995,20841
29161,1995,20409
29163,1995,17298
29165,1995,29691
29167,1995,17641
29169,1995,20126
29171,1995,15342
29173,1995,21438
29175,1995,18713
29177,1995,21467
29179,1995,16348
29181,1995,14646
29183,1995,26587
29185,1995,16197
29186,1995,20866
29187,1995,18300
29189,1995,36220
29195,1995,21804
29197,1995,15753
29199,1995,16780
29201,1995,20417
29203,1995,14599
29205,1995,20804
29207,1995,19353
29209,1995,21413
29211,1995,19612
29213,1995,22381
29215,1995,14835
29217,1995,19923
29219,1995,21901
29221,1995,15629
29223,1995,14930
29225,1995,17732
29227,1995,16675
29229,1995,15872
29510,1995,23762
30000,1995,21221
30001,1995,19713
30003,1995,15054
30005,1995,14950
30007,1995,18492
30009,1995,20715
30011,1995,14030
30013,1995,23112
30015,1995,24507
30017,1995,21250
30019,1995,25530
30021,1995,19388
30023,1995,18454
30025,1995,18517
30027,1995,18819
30029,1995,21805
30031,1995,22319
30033,1995,15646
30035,1995,15510
30037,1995,16914
30039,1995,18058
30041,1995,21830
30043,1995,23461
30045,1995,18499
30047,1995,17862
30049,1995,23971
30051,1995,24220
30053,1995,16138
30055,1995,16016
30057,1995,17707
30059,1995,18471
30061,1995,15605
30063,1995,22305
30065,1995,15707
30067,1995,19930
30069,1995,14155
30071,1995,17365
30073,1995,20842
30075,1995,16259
30077,1995,16711
30079,1995,18242
30081,1995,18712
30083,1995,18887
30085,1995,16698
30087,1995,20511
30089,1995,15639
30091,1995,22026
30093,1995,21583
30095,1995,20242
30097,1995,19303
30099,1995,20864
30101,1995,23044
30103,1995,16959
30105,1995,21817
30107,1995,17444
30109,1995,14909
30111,1995,23958
31000,1995,25600
31001,1995,24310
31003,1995,22128
31005,1995,13371
31007,1995,23176
31009,1995,13471
31011,1995,20357
31013,1995,23184
31015,1995,17756
31017,1995,20235
31019,1995,22135
31021,1995,21442
31023,1995,21068
31025,1995,24171
31027,1995,21455
31029,1995,25405
31031,1995,19672
31033,1995,23845
31035,1995,23831
31037,1995,21061
31039,1995,28011
31041,1995,21556
31043,1995,21217
31045,1995,17918
31047,1995,23077
31049,1995,25786
31051,1995,22286
31053,1995,23346
31055,1995,31212
31057,1995,27497
31059,1995,26583
31061,1995,20452
31063,1995,21756
31065,1995,22203
31067,1995,23029
31069,1995,23580
31071,1995,21397
31073,1995,22193
31075,1995,13112
31077,1995,19634
31079,1995,23601
31081,1995,24344
31083,1995,20735
31085,1995,22041
31087,1995,20093
31089,1995,22984
31091,1995,17429
31093,1995,19557
31095,1995,20139
31097,1995,19946
31099,1995,25710
31101,1995,21103
31103,1995,11475
31105,1995,25403
31107,1995,19228
31109,1995,26854
31111,1995,22319
31113,1995,20884
31115,1995,8567
31117,1995,9904
31119,1995,23133
31121,1995,20916
31123,1995,20119
31125,1995,19259
31127,1995,24089
31129,1995,20550
31131,1995,21992
31133,1995,19073
31135,1995,26716
31137,1995,27651
31139,1995,20775
31141,1995,23924
31143,1995,23766
31145,1995,22100
31147,1995,20949
31149,1995,20090
31151,1995,21196
31153,1995,25318
31155,1995,21718
31157,1995,22180
31159,1995,22878
31161,1995,19509
31163,1995,16105
31165,1995,13826
31167,1995,19535
31169,1995,21737
31171,1995,15990
31173,1995,17522
31175,1995,20253
31177,1995,25897
31179,1995,19629
31181,1995,20318
31183,1995,29558
31185,1995,24567
32000,1995,28757
32001,1995,23500
32003,1995,27990
32005,1995,36072
32007,1995,26423
32009,1995,20062
32011,1995,28919
32013,1995,27098
32015,1995,26018
32017,1995,20766
32019,1995,22566
32021,1995,23442
32023,1995,22298
32027,1995,20370
32029,1995,25763
32031,1995,32829
32033,1995,24449
32510,1995,29893
33000,1995,28586
33001,1995,27091
33003,1995,27375
33005,1995,25718
33007,1995,22553
33009,1995,27529
33011,1995,29926
33013,1995,28655
33015,1995,31252
33017,1995,24438
33019,1995,25770
34000,1995,33526
34001,1995,29691
34003,1995,44397
34005,1995,30255
34007,1995,27557
34009,1995,28816
34011,1995,23170
34013,1995,33239
34015,1995,25479
34017,1995,26001
34019,1995,42643
34021,1995,35269
34023,1995,32333
34025,1995,36076
34027,1995,44968
34029,1995,27829
34031,1995,27607
34033,1995,26075
34035,1995,46760
34037,1995,31081
34039,1995,34364
34041,1995,28834
35000,1995,21782
35001,1995,26311
35003,1995,16712
35005,1995,19345
35006,1995,14432
35007,1995,19325
35009,1995,20493
35011,1995,16765
35013,1995,17870
35015,1995,20449
35017,1995,19393
35019,1995,14735
35021,1995,15709
35023,1995,19649
35025,1995,18754
35027,1995,20445
35028,1995,43429
35029,1995,15170
35031,1995,13564
35033,1995,13137
35035,1995,18330
35037,1995,18066
35039,1995,15221
35041,1995,17164
35043,1995,22482
35045,1995,19292
35047,1995,16071
35049,1995,28662
35051,1995,17651
35053,1995,16301
35055,1995,17983
35057,1995,17142
35059,1995,19664
35061,1995,18798
36000,1995,31246
36001,1995,30593
36003,1995,18464
36005,1995,19515
36007,1995,24069
36009,1995,20064
36011,1995,21783
36013,1995,21060
36015,1995,22864
36017,1995,20552
36019,1995,21558
36021,1995,25230
36023,1995,20825
36025,1995,19447
36027,1995,28543
36029,1995,26196
36031,1995,21352
36033,1995,19021
36035,1995,21970
36037,1995,23599
36039,1995,21911
36041,1995,23472
36043,1995,20829
36045,1995,21627
36047,1995,23229
36049,1995,18391
36051,1995,22662
36053,1995,23435
36055,1995,29558
36057,1995,22731
36059,1995,42358
36061,1995,66953
36063,1995,23881
36065,1995,23365
36067,1995,26702
36069,1995,26635
36071,1995,26149
36073,1995,20902
36075,1995,21306
36077,1995,21221
36079,1995,33973
36081,1995,27046
36083,1995,25976
36085,1995,31207
36087,1995,36070
36089,1995,18823
36091,1995,27809
36093,1995,29232
36095,1995,22162
36097,1995,19202
36099,1995,23036
36101,1995,23213
36103,1995,32400
36105,1995,24007
36107,1995,21959
36109,1995,22555
36111,1995,23700
36113,1995,25025
36115,1995,20304
36117,1995,24788
36119,1995,46230
36121,1995,19549
36123,1995,19367
37000,1995,24913
37001,1995,24281
37003,1995,22170
37005,1995,22529
37007,1995,20016
37009,1995,21210
37011,1995,22213
37013,1995,20439
37015,1995,19634
37017,1995,19808
37019,1995,20234
37021,1995,25132
37023,1995,21693
37025,1995,26279
37027,1995,21436
37029,1995,22305
37031,1995,23145
37033,1995,19301
37035,1995,26605
37037,1995,28418
37039,1995,17543
37041,1995,21446
37043,1995,18672
37045,1995,22187
37047,1995,20574
37049,1995,23949
37051,1995,23893
37053,1995,23071
37055,1995,24235
37057,1995,23374
37059,1995,27046
37061,1995,23026
37063,1995,26922
37065,1995,19863
37067,1995,29828
37069,1995,21215
37071,1995,24009
37073,1995,19173
37075,1995,16883
37077,1995,20607
37079,1995,20058
37081,1995,28547
37083,1995,18510
37085,1995,20188
37087,1995,21948
37089,1995,25849
37091,1995,17807
37093,1995,15878
37095,1995,18743
37097,1995,25113
37099,1995,19035
37101,1995,23563
37103,1995,19512
37105,1995,24955
37107,1995,22684
37109,1995,23011
37111,1995,20651
37113,1995,20865
37115,1995,18966
37117,1995,19815
37119,1995,32832
37121,1995,18567
37123,1995,19732
37125,1995,29278
37127,1995,23979
37129,1995,25836
37131,1995,18787
37133,1995,22056
37135,1995,31033
37137,1995,21867
37139,1995,20799
37141,1995,20355
37143,1995,19366
37145,1995,21251
37147,1995,23453
37149,1995,28491
37151,1995,23098
37153,1995,18768
37155,1995,17732
37157,1995,21331
37159,1995,22344
37161,1995,20600
37163,1995,21605
37165,1995,20059
37167,1995,21208
37169,1995,21752
37171,1995,22007
37173,1995,16203
37175,1995,23040
37177,1995,17295
37179,1995,23010
37181,1995,20035
37183,1995,31667
37185,1995,16951
37187,1995,19715
37189,1995,21024
37191,1995,21351
37193,1995,22080
37195,1995,22710
37197,1995,21774
37199,1995,17689
38000,1995,21987
38001,1995,19140
38003,1995,19807
38005,1995,14686
38007,1995,12053
38009,1995,20924
38011,1995,21190
38013,1995,22846
38015,1995,24824
38017,1995,25675
38019,1995,19611
38021,1995,18598
38023,1995,23269
38025,1995,14926
38027,1995,18331
38029,1995,15648
38031,1995,19722
38033,1995,15475
38035,1995,22260
38037,1995,12619
38039,1995,18857
38041,1995,19877
38043,1995,14920
38045,1995,18935
38047,1995,18967
38049,1995,16905
38051,1995,17458
38053,1995,18941
38055,1995,21782
38057,1995,24235
38059,1995,19622
38061,1995,20239
38063,1995,17217
38065,1995,17925
38067,1995,26316
38069,1995,19683
38071,1995,21539
38073,1995,20841
38075,1995,22218
38077,1995,20441
38079,1995,15512
38081,1995,21450
38083,1995,16417
38085,1995,12705
38087,1995,12947
38089,1995,20273
38091,1995,19866
38093,1995,21675
38095,1995,19592
38097,1995,22277
38099,1995,22100
38101,1995,23252
38103,1995,20268
38105,1995,21025
39000,1995,25802
39001,1995,16464
39003,1995,22363
39005,1995,21226
39007,1995,20957
39009,1995,17452
39011,1995,24681
39013,1995,19648
39015,1995,19613
39017,1995,25388
39019,1995,19399
39021,1995,23009
39023,1995,24072
39025,1995,23333
39027,1995,23888
39029,1995,20643
39031,1995,20225
39033,1995,21714
39035,1995,30049
39037,1995,23103
39039,1995,24455
39041,1995,38108
39043,1995,26569
39045,1995,25601
39047,1995,19873
39049,1995,27862
39051,1995,24690
39053,1995,19572
39055,1995,33133
39057,1995,27615
39059,1995,18697
39061,1995,30517
39063,1995,26235
39065,1995,18391
39067,1995,18013
39069,1995,23998
39071,1995,18673
39073,1995,19553
39075,1995,16899
39077,1995,23036
39079,1995,18148
39081,1995,20460
39083,1995,21810
39085,1995,27744
39087,1995,17929
39089,1995,24583
39091,1995,22846
39093,1995,24305
39095,1995,26312
39097,1995,22122
39099,1995,23624
39101,1995,21112
39103,1995,27591
39105,1995,17241
39107,1995,23387
39109,1995,26031
39111,1995,17740
39113,1995,27125
39115,1995,18368
39117,1995,19551
39119,1995,21256
39121,1995,16007
39123,1995,26000
39125,1995,20943
39127,1995,17358
39129,1995,20161
39131,1995,18511
39133,1995,24010
39135,1995,21868
39137,1995,23677
39139,1995,22363
39141,1995,20028
39143,1995,22574
39145,1995,18500
39147,1995,21274
39149,1995,24350
39151,1995,24656
39153,1995,27283
39155,1995,23980
39157,1995,21307
39159,1995,25185
39161,1995,22077
39163,1995,16354
39165,1995,26766
39167,1995,21255
39169,1995,23473
39171,1995,24235
39173,1995,25809
39175,1995,21808
40000,1995,21725
40001,1995,15698
40003,1995,15589
40005,1995,13996
40007,1995,18999
40009,1995,17189
40011,1995,16773
40013,1995,17917
40015,1995,17407
40017,1995,22899
40019,1995,21316
40021,1995,17293
40023,1995,14947
40025,1995,17234
40027,1995,22254
40029,1995,13861
40031,1995,21294
40033,1995,18042
40035,1995,17325
40037,1995,18434
40039,1995,19463
40041,1995,18250
40043,1995,19437
40045,1995,19534
40047,1995,22512
40049,1995,19863
40051,1995,18337
40053,1995,19987
40055,1995,19396
40057,1995,17374
40059,1995,21243
40061,1995,16285
40063,1995,15511
40065,1995,18931
40067,1995,16283
40069,1995,14931
40071,1995,21455
40073,1995,21189
40075,1995,17510
40077,1995,17896
40079,1995,17615
40081,1995,18391
40083,1995,18677
40085,1995,17182
40087,1995,20978
40089,1995,17370
40091,1995,16737
40093,1995,19885
40095,1995,17878
40097,1995,18542
40099,1995,17943
40101,1995,18064
40103,1995,18803
40105,1995,16240
40107,1995,14359
40109,1995,24891
40111,1995,16844
40113,1995,18022
40115,1995,18346
40117,1995,18692
40119,1995,19707
40121,1995,17161
40123,1995,18518
40125,1995,19307
40127,1995,14680
40129,1995,17327
40131,1995,22080
40133,1995,16381
40135,1995,17514
40137,1995,18961
40139,1995,23132
40141,1995,16219
40143,1995,27311
40145,1995,19962
40147,1995,25694
40149,1995,17053
40151,1995,20034
40153,1995,19068
41000,1995,25679
41001,1995,19579
41003,1995,25837
41005,1995,30579
41007,1995,23361
41009,1995,23829
41011,1995,21540
41013,1995,19483
41015,1995,22290
41017,1995,25516
41019,1995,20991
41021,1995,23071
41023,1995,21035
41025,1995,19616
41027,1995,22620
41029,1995,23311
41031,1995,19309
41033,1995,20434
41035,1995,20804
41037,1995,20756
41039,1995,23838
41041,1995,22586
41043,1995,22013
41045,1995,19325
41047,1995,23958
41049,1995,18541
41051,1995,29091
41053,1995,22132
41055,1995,19849
41057,1995,21045
41059,1995,20790
41061,1995,21084
41063,1995,20923
41065,1995,22409
41067,1995,29973
41069,1995,17656
41071,1995,23382
42000,1995,26722
42001,1995,23030
42003,1995,29781
42005,1995,21209
42007,1995,22221
42009,1995,18892
42011,1995,27304
42013,1995,21918
42015,1995,20485
42017,1995,32411
42019,1995,24413
42021,1995,21227
42023,1995,21812
42025,1995,21771
42027,1995,22788
42029,1995,38093
42031,1995,20566
42033,1995,21138
42035,1995,20120
42037,1995,21444
42039,1995,20639
42041,1995,29322
42043,1995,28561
42045,1995,32428
42047,1995,25035
42049,1995,23600
42051,1995,19719
42053,1995,19075
42055,1995,23251
42057,1995,19571
42059,1995,18820
42061,1995,18216
42063,1995,20544
42065,1995,21475
42067,1995,19597
42069,1995,24225
42071,1995,25769
42073,1995,21173
42075,1995,24339
42077,1995,27926
42079,1995,23589
42081,1995,21562
42083,1995,22588
42085,1995,21739
42087,1995,19770
42089,1995,22716
42091,1995,41826
42093,1995,24366
42095,1995,26067
42097,1995,21190
42099,1995,22710
42101,1995,22959
42103,1995,22158
42105,1995,20404
42107,1995,21715
42109,1995,23257
42111,1995,20899
42113,1995,21084
42115,1995,21633
42117,1995,19460
42119,1995,21206
42121,1995,22403
42123,1995,23302
42125,1995,25126
42127,1995,21579
42129,1995,24524
42131,1995,21307
42133,1995,26503
44000,1995,27101
44001,1995,33507
44003,1995,28315
44005,1995,31864
44007,1995,25035
44009,1995,29944
45000,1995,22396
45001,1995,19387
45003,1995,23235
45005,1995,15425
45007,1995,21924
45009,1995,16279
45011,1995,21188
45013,1995,28959
45015,1995,17909
45017,1995,19847
45019,1995,24762
45021,1995,18932
45023,1995,18240
45025,1995,18864
45027,1995,16798
45029,1995,17758
45031,1995,19988
45033,1995,16800
45035,1995,20999
45037,1995,18871
45039,1995,18249
45041,1995,22000
45043,1995,21680
45045,1995,26708
45047,1995,22260
45049,1995,17162
45051,1995,22550
45053,1995,17406
45055,1995,21477
45057,1995,19535
45059,1995,20553
45061,1995,15069
45063,1995,25194
45065,1995,15457
45067,1995,16725
45069,1995,15713
45071,1995,19464
45073,1995,22759
45075,1995,18675
45077,1995,20821
45079,1995,25524
45081,1995,20309
45083,1995,22938
45085,1995,19213
45087,1995,18547
45089,1995,15442
45091,1995,24434
46000,1995,22853
46003,1995,16219
46005,1995,22814
46007,1995,17474
46009,1995,19220
46011,1995,20724
46013,1995,25540
46015,1995,19858
46017,1995,12231
46019,1995,18206
46021,1995,19237
46023,1995,20962
46025,1995,21204
46027,1995,18871
46029,1995,23718
46031,1995,13246
46033,1995,21388
46035,1995,23079
46037,1995,19332
46039,1995,20408
46041,1995,15102
46043,1995,17779
46045,1995,21263
46047,1995,20096
46049,1995,19094
46051,1995,21910
46053,1995,20042
46055,1995,25873
46057,1995,17896
46059,1995,20622
46061,1995,15397
46063,1995,14350
46065,1995,26419
46067,1995,19940
46069,1995,18286
46071,1995,16345
46073,1995,20599
46075,1995,23732
46077,1995,19483
46079,1995,21021
46081,1995,21029
46083,1995,27649
46085,1995,21062
46087,1995,18939
46089,1995,17891
46091,1995,22352
46093,1995,21632
46095,1995,16540
46097,1995,17113
46099,1995,27370
46101,1995,23158
46102,1995,11985
46103,1995,24264
46105,1995,20388
46107,1995,25159
46109,1995,18987
46111,1995,20261
46115,1995,23420
46117,1995,23404
46119,1995,34783
46121,1995,11861
46123,1995,18892
46125,1995,22212
46127,1995,33060
46129,1995,20522
46135,1995,22575
46137,1995,12462
47000,1995,24327
47001,1995,24067
47003,1995,21232
47005,1995,19847
47007,1995,16377
47009,1995,22009
47011,1995,22787
47013,1995,16957
47015,1995,19962
47017,1995,20424
47019,1995,17386
47021,1995,22012
47023,1995,17271
47025,1995,17789
47027,1995,18475
47029,1995,16829
47031,1995,22119
47033,1995,21660
47035,1995,18413
47037,1995,30295
47039,1995,18973
47041,1995,19605
47043,1995,22227
47045,1995,22719
47047,1995,23448
47049,1995,17452
47051,1995,19817
47053,1995,22012
47055,1995,21384
47057,1995,17570
47059,1995,20331
47061,1995,16219
47063,1995,21641
47065,1995,27225
47067,1995,13807
47069,1995,16934
47071,1995,18772
47073,1995,18928
47075,1995,19701
47077,1995,19709
47079,1995,21754
47081,1995,17560
47083,1995,17569
47085,1995,20159
47087,1995,17232
47089,1995,19783
47091,1995,14031
47093,1995,26221
47095,1995,13253
47097,1995,17543
47099,1995,20710
47101,1995,18235
47103,1995,21170
47105,1995,23234
47107,1995,19300
47109,1995,19118
47111,1995,19058
47113,1995,23550
47115,1995,19205
47117,1995,23148
47119,1995,24142
47121,1995,17049
47123,1995,17757
47125,1995,23811
47127,1995,19974
47129,1995,15065
47131,1995,23641
47133,1995,17172
47135,1995,18942
47137,1995,17468
47139,1995,18133
47141,1995,21801
47143,1995,18519
47145,1995,21737
47147,1995,23421
47149,1995,24832
47151,1995,15579
47153,1995,18150
47155,1995,21719
47157,1995,28220
47159,1995,20820
47161,1995,18866
47163,1995,23567
47165,1995,24745
47167,1995,21210
47169,1995,20677
47171,1995,20145
47173,1995,16370
47175,1995,14815
47177,1995,19535
47179,1995,22977
47181,1995,15520
47183,1995,20324
47185,1995,18377
47187,1995,37293
47189,1995,25973
48000,1995,24074
48001,1995,16704
48003,1995,18996
48005,1995,20744
48007,1995,20832
48009,1995,22022
48011,1995,20094
48013,1995,16814
48015,1995,23019
48017,1995,22156
48019,1995,22577
48021,1995,20055
48023,1995,19880
48025,1995,15289
48027,1995,22954
48029,1995,23746
48031,1995,22688
48033,1995,23942
48035,1995,18890
48037,1995,21514
48039,1995,23128
48041,1995,18211
48043,1995,18221
48045,1995,18294
48047,1995,13706
48049,1995,18836
48051,1995,19146
48053,1995,22830
48055,1995,18037
48057,1995,19837
48059,1995,18939
48061,1995,14380
48063,1995,21247
48065,1995,24099
48067,1995,18908
48069,1995,31210
48071,1995,22728
48073,1995,19870
48075,1995,15885
48077,1995,20091
48079,1995,21090
48081,1995,18629
48083,1995,18839
48085,1995,36874
48087,1995,18820
48089,1995,21698
48091,1995,27520
48093,1995,19151
48095,1995,14693
48097,1995,20122
48099,1995,18990
48101,1995,18940
48103,1995,19555
48105,1995,18089
48107,1995,19049
48109,1995,13861
48111,1995,30753
48113,1995,29745
48115,1995,18528
48117,1995,24757
48119,1995,18649
48121,1995,26766
48123,1995,18377
48125,1995,16961
48127,1995,11953
48129,1995,19579
48131,1995,13938
48133,1995,17689
48135,1995,19249
48137,1995,13354
48139,1995,22719
48141,1995,17665
48143,1995,20287
48145,1995,17200
48147,1995,18658
48149,1995,22440
48151,1995,17284
48153,1995,20415
48155,1995,19599
48157,1995,27992
48159,1995,18625
48161,1995,16867
48163,1995,13937
48165,1995,20085
48167,1995,25863
48169,1995,18289
48171,1995,21999
48173,1995,16389
48175,1995,17386
48177,1995,18828
48179,1995,23965
48181,1995,21198
48183,1995,24344
48185,1995,17098
48187,1995,21212
48189,1995,20694
48191,1995,15202
48193,1995,22348
48195,1995,29257
48197,1995,20090
48199,1995,20272
48201,1995,28223
48203,1995,19548
48205,1995,27633
48207,1995,18590
48209,1995,21155
48211,1995,26678
48213,1995,19698
48215,1995,13119
48217,1995,18412
48219,1995,19909
48221,1995,22504
48223,1995,20204
48225,1995,18772
48227,1995,20099
48229,1995,12608
48231,1995,21120
48233,1995,22687
48235,1995,22863
48237,1995,18152
48239,1995,23619
48241,1995,19478
48243,1995,17166
48245,1995,22501
48247,1995,15707
48249,1995,17061
48251,1995,21127
48253,1995,15414
48255,1995,16878
48257,1995,21589
48259,1995,29618
48261,1995,21216
48263,1995,21471
48265,1995,24669
48267,1995,18569
48269,1995,20524
48271,1995,14222
48273,1995,18093
48275,1995,19114
48277,1995,20755
48279,1995,22884
48281,1995,19394
48283,1995,12333
48285,1995,20411
48287,1995,20361
48289,1995,19616
48291,1995,19308
48293,1995,19104
48295,1995,23913
48297,1995,16923
48299,1995,21458
48301,1995,35984
48303,1995,22546
48305,1995,19948
48307,1995,19716
48309,1995,21554
48311,1995,20566
48313,1995,17389
48315,1995,16899
48317,1995,17287
48319,1995,17511
48321,1995,20542
48323,1995,10763
48325,1995,18566
48327,1995,17256
48329,1995,28053
48331,1995,18476
48333,1995,19442
48335,1995,15570
48337,1995,19198
48339,1995,26801
48341,1995,21244
48343,1995,19519
48345,1995,17630
48347,1995,18654
48349,1995,19459
48351,1995,15360
48353,1995,19396
48355,1995,22217
48357,1995,22909
48359,1995,22982
48361,1995,21039
48363,1995,19324
48365,1995,18228
48367,1995,23845
48369,1995,22538
48371,1995,14030
48373,1995,20315
48375,1995,20324
48377,1995,12886
48379,1995,17986
48381,1995,25860
48383,1995,15392
48385,1995,17985
48387,1995,17144
48389,1995,13840
48391,1995,24722
48393,1995,19509
48395,1995,17270
48397,1995,32017
48399,1995,18551
48401,1995,19084
48403,1995,18387
48405,1995,16765
48407,1995,17690
48409,1995,17860
48411,1995,17225
48413,1995,18245
48415,1995,19716
48417,1995,20933
48419,1995,19066
48421,1995,32543
48423,1995,23630
48425,1995,19936
48427,1995,9467
48429,1995,19039
48431,1995,15179
48433,1995,20767
48435,1995,19135
48437,1995,23355
48439,1995,26389
48441,1995,22289
48443,1995,21058
48445,1995,22548
48447,1995,20680
48449,1995,20005
48451,1995,22614
48453,1995,28008
48455,1995,17974
48457,1995,17410
48459,1995,18871
48461,1995,20311
48463,1995,17496
48465,1995,15936
48467,1995,19503
48469,1995,23681
48471,1995,15545
48473,1995,18931
48475,1995,17344
48477,1995,23954
48479,1995,14635
48481,1995,21844
48483,1995,24818
48485,1995,23207
48487,1995,20003
48489,1995,11516
48491,1995,25215
48493,1995,19381
48495,1995,17227
48497,1995,20391
48499,1995,18681
48501,1995,19734
48503,1995,21093
48505,1995,12000
48507,1995,11025
49000,1995,21550
49001,1995,16181
49003,1995,20157
49005,1995,18124
49007,1995,20279
49009,1995,18064
49011,1995,22103
49013,1995,17345
49015,1995,17379
49017,1995,17256
49019,1995,18581
49021,1995,16531
49023,1995,17551
49025,1995,19257
49027,1995,16491
49029,1995,19259
49031,1995,15704
49033,1995,18490
49035,1995,23900
49037,1995,13086
49039,1995,15224
49041,1995,17069
49043,1995,42038
49045,1995,19875
49047,1995,15424
49049,1995,18004
49051,1995,19952
49053,1995,18353
49055,1995,15877
49057,1995,22409
50000,1995,24798
50001,1995,21979
50003,1995,25599
50005,1995,20469
50007,1995,28381
50009,1995,17326
50011,1995,21633
50013,1995,24069
50015,1995,23616
50017,1995,21529
50019,1995,19711
50021,1995,24214
50023,1995,25424
50025,1995,25681
50027,1995,26338
51000,1995,28367
51001,1995,19327
51007,1995,21946
51009,1995,19273
51011,1995,20507
51013,1995,43974
51017,1995,24009
51019,1995,24252
51021,1995,17287
51023,1995,24421
51025,1995,17557
51027,1995,18232
51029,1995,16458
51033,1995,21706
51036,1995,21182
51037,1995,17726
51041,1995,29546
51043,1995,24214
51045,1995,20191
51047,1995,23680
51049,1995,19012
51051,1995,15950
51057,1995,21298
51061,1995,34681
51063,1995,17996
51065,1995,24291
51067,1995,21213
51071,1995,20548
51073,1995,23486
51075,1995,35357
51077,1995,17453
51079,1995,20832
51083,1995,18630
51085,1995,28488
51087,1995,31260
51091,1995,22306
51093,1995,24359
51097,1995,21187
51099,1995,25726
51101,1995,26358
51103,1995,28883
51105,1995,16691
51107,1995,35583
51109,1995,22701
51111,1995,17505
51113,1995,19944
51115,1995,27038
51117,1995,20141
51119,1995,24540
51125,1995,22421
51127,1995,25494
51131,1995,18900
51133,1995,22674
51135,1995,19521
51137,1995,23326
51139,1995,19488
51141,1995,18836
51145,1995,23582
51147,1995,16516
51155,1995,20051
51157,1995,25209
51159,1995,17732
51167,1995,17052
51169,1995,17236
51171,1995,21975
51173,1995,19185
51179,1995,26069
51181,1995,21485
51183,1995,22072
51185,1995,19051
51187,1995,22804
51193,1995,20597
51197,1995,20176
51510,1995,43997
51550,1995,25278
51650,1995,23295
51700,1995,22447
51710,1995,22970
51740,1995,20794
51760,1995,29944
51770,1995,22611
51800,1995,23539
51810,1995,28560
51901,1995,30917
51903,1995,21855
51907,1995,22929
51911,1995,23460
51913,1995,19449
51918,1995,24134
51919,1995,43501
51921,1995,24381
51923,1995,17642
51929,1995,21548
51931,1995,29396
51933,1995,18570
51939,1995,20527
51941,1995,23138
51942,1995,28552
51944,1995,30478
51945,1995,19996
51947,1995,21617
51949,1995,22374
51951,1995,25253
51953,1995,21208
51955,1995,19608
51958,1995,28894
53000,1995,27733
53001,1995,21706
53003,1995,21421
53005,1995,26154
53007,1995,24835
53009,1995,23678
53011,1995,26491
53013,1995,25163
53015,1995,22792
53017,1995,20191
53019,1995,17597
53021,1995,19794
53023,1995,23275
53025,1995,21089
53027,1995,21274
53029,1995,25974
53031,1995,25261
53033,1995,35370
53035,1995,26524
53037,1995,21796
53039,1995,21409
53041,1995,21572
53043,1995,24030
53045,1995,21350
53047,1995,20823
53049,1995,20780
53051,1995,19335
53053,1995,25173
53055,1995,34923
53057,1995,25061
53059,1995,20416
53061,1995,26854
53063,1995,23751
53065,1995,18247
53067,1995,27108
53069,1995,20888
53071,1995,21027
53073,1995,22966
53075,1995,19172
53077,1995,21336
54000,1995,20438
54001,1995,15308
54003,1995,20934
54005,1995,18932
54007,1995,15496
54009,1995,20251
54011,1995,22727
54013,1995,14387
54015,1995,13621
54017,1995,15026
54019,1995,17536
54021,1995,16773
54023,1995,20046
54025,1995,19718
54027,1995,16737
54029,1995,21634
54031,1995,19131
54033,1995,21435
54035,1995,19119
54037,1995,23435
54039,1995,26266
54041,1995,17360
54043,1995,14224
54045,1995,19015
54047,1995,14235
54049,1995,20719
54051,1995,18968
54053,1995,18085
54055,1995,20814
54057,1995,18522
54059,1995,18880
54061,1995,22493
54063,1995,16359
54065,1995,20014
54067,1995,17610
54069,1995,26207
54071,1995,18516
54073,1995,20229
54075,1995,18153
54077,1995,16766
54079,1995,22934
54081,1995,20539
54083,1995,18831
54085,1995,16519
54087,1995,15645
54089,1995,14966
54091,1995,15528
54093,1995,17751
54095,1995,16158
54097,1995,15505
54099,1995,16576
54101,1995,13735
54103,1995,19829
54105,1995,14960
54107,1995,22625
54109,1995,15765
55000,1995,26078
55001,1995,19060
55003,1995,20035
55005,1995,21113
55007,1995,20357
55009,1995,27015
55011,1995,23048
55013,1995,18698
