fips,year,income_adjusted_to_2000
13063,1997,20955
13065,1997,18123
13067,1997,34163
13069,1997,20564
13071,1997,20066
13073,1997,28690
13075,1997,18186
13077,1997,25266
13079,1997,18601
13081,1997,20042
13083,1997,19532
13085,1997,25115
13087,1997,20492
13089,1997,29090
13091,1997,18012
13093,1997,18879
13095,1997,22048
13097,1997,24712
13099,1997,21042
13101,1997,18376
13103,1997,22092
13105,1997,20194
13107,1997,18807
13109,1997,19847
13111,1997,19095
13113,1997,33445
13115,1997,23359
13117,1997,33896
13119,1997,22237
13121,1997,39604
13123,1997,20365
13125,1997,20598
13127,1997,28593
13129,1997,21224
13131,1997,18125
13133,1997,21821
13135,1997,29945
13137,1997,22053
13139,1997,23396
13141,1997,14963
13143,1997,20339
13145,1997,28077
13147,1997,19845
13149,1997,19176
13151,1997,25648
13153,1997,24106
13155,1997,19686
13157,1997,23628
13159,1997,21752
13161,1997,20065
13163,1997,18415
13165,1997,18164
13167,1997,18699
13169,1997,22839
13171,1997,20484
13173,1997,18018
13175,1997,21510
13177,1997,22864
13179,1997,17223
13181,1997,18708
13183,1997,14785
13185,1997,21516
13187,1997,21035
13189,1997,20932
13191,1997,17336
13193,1997,18231
13195,1997,23386
13197,1997,18505
13199,1997,19401
13201,1997,21867
13205,1997,19148
13207,1997,22742
13209,1997,17556
13211,1997,24349
13213,1997,19201
13215,1997,24334
13217,1997,21313
13219,1997,28561
13221,1997,20973
13223,1997,21641
13225,1997,22948
13227,1997,25607
13229,1997,19730
13231,1997,21906
13233,1997,18547
13235,1997,23939
13237,1997,23100
13239,1997,17520
13241,1997,21635
13243,1997,18334
13245,1997,22079
13247,1997,26939
13249,1997,20403
13251,1997,18662
13253,1997,20951
13255,1997,22199
13257,1997,22231
13259,1997,18407
13261,1997,21613
13263,1997,16547
13265,1997,16433
13267,1997,19811
13269,1997,18223
13271,1997,18178
13273,1997,18701
13275,1997,23313
13277,1997,22034
13279,1997,19989
13281,1997,22092
13283,1997,15787
13285,1997,23164
13287,1997,17908
13289,1997,17483
13291,1997,20357
13293,1997,20009
13295,1997,20403
13297,1997,22027
13299,1997,19119
13301,1997,16865
13303,1997,20675
13305,1997,19719
13307,1997,20323
13309,1997,15244
13311,1997,23045
13313,1997,24914
13315,1997,19412
13317,1997,20514
13319,1997,20636
13321,1997,21417
15000,1997,28351
15001,1997,20701
15003,1997,30477
15007,1997,23954
15901,1997,24067
16000,1997,23153
16001,1997,30500
16003,1997,19804
16005,1997,20984
16007,1997,16725
16009,1997,20739
16011,1997,18656
16013,1997,41935
16015,1997,20658
16017,1997,19395
16019,1997,23662
16021,1997,17567
16023,1997,18961
16025,1997,22304
16027,1997,19284
16029,1997,22275
16031,1997,21079
16033,1997,25708
16035,1997,20187
16037,1997,22328
16039,1997,20386
16041,1997,17378
16043,1997,17834
16045,1997,19288
16047,1997,23677
16049,1997,18079
16051,1997,18213
16053,1997,22511
16055,1997,22935
16057,1997,21406
16059,1997,20189
16061,1997,21401
16063,1997,19223
16065,1997,13660
16067,1997,17747
16069,1997,24572
16071,1997,17697
16073,1997,17915
16075,1997,17876
16077,1997,20379
16079,1997,20115
16081,1997,17431
16083,1997,22229
16085,1997,26132
16087,1997,18408
17000,1997,30599
17001,1997,24164
17003,1997,17806
17005,1997,21662
17007,1997,27244
17009,1997,16713
17011,1997,24225
17013,1997,22548
17015,1997,24514
17017,1997,23875
17019,1997,24935
17021,1997,24818
17023,1997,22211
17025,1997,21751
17027,1997,24431
17029,1997,22702
17031,1997,32121
17033,1997,21582
17035,1997,23474
17037,1997,25372
17039,1997,25383
17041,1997,23894
17043,1997,42567
17045,1997,21849
17047,1997,22223
17049,1997,24263
17051,1997,19017
17053,1997,26678
17055,1997,19317
17057,1997,21719
17059,1997,21572
17061,1997,18779
17063,1997,28181
17065,1997,20020
17067,1997,23854
17069,1997,18759
17071,1997,22159
17073,1997,24671
17075,1997,23730
17077,1997,21096
17079,1997,22853
17081,1997,21045
17083,1997,23983
17085,1997,27530
17087,1997,16264
17089,1997,29774
17091,1997,23992
17093,1997,29413
17095,1997,23636
17097,1997,42787
17099,1997,24168
17101,1997,22975
17103,1997,23232
17105,1997,24886
17107,1997,22472
17109,1997,21732
17111,1997,31164
17113,1997,27773
17115,1997,25906
17117,1997,23966
17119,1997,25639
17121,1997,22826
17123,1997,25921
17125,1997,23322
17127,1997,21007
17129,1997,27477
17131,1997,24809
17133,1997,28639
17135,1997,22104
17137,1997,23269
17139,1997,23052
17141,1997,24642
17143,1997,27345
17145,1997,19381
17147,1997,28382
17149,1997,20670
17151,1997,17621
17153,1997,18009
17155,1997,25132
17157,1997,19560
17159,1997,23794
17161,1997,26912
17163,1997,24421
17165,1997,20856
17167,1997,29055
17169,1997,21678
17171,1997,21452
17173,1997,21670
17175,1997,25509
17177,1997,26821
17179,1997,26703
17181,1997,20476
17183,1997,21798
17185,1997,22064
17187,1997,21241
17189,1997,26213
17191,1997,22066
17193,1997,24104
17195,1997,24802
17197,1997,28982
17199,1997,21669
17201,1997,26783
17203,1997,26083
18000,1997,25942
18001,1997,22541
18003,1997,28214
18005,1997,28809
18007,1997,25908
18009,1997,21391
18011,1997,34743
18013,1997,26166
18015,1997,25556
18017,1997,23976
18019,1997,24779
18021,1997,21129
18023,1997,22895
18025,1997,18220
18027,1997,21580
18029,1997,25548
18031,1997,24784
18033,1997,25189
18035,1997,23345
18037,1997,28675
18039,1997,25441
18041,1997,23708
18043,1997,27659
18045,1997,22668
18047,1997,24006
18049,1997,23372
18051,1997,22925
18053,1997,22737
18055,1997,21407
18057,1997,41924
18059,1997,30481
18061,1997,23255
18063,1997,28525
18065,1997,23927
18067,1997,26461
18069,1997,25374
18071,1997,21744
18073,1997,24571
18075,1997,20538
18077,1997,21233
18079,1997,22185
18081,1997,28171
18083,1997,23221
18085,1997,25533
18087,1997,19305
18089,1997,25227
18091,1997,24228
18093,1997,23301
18095,1997,23991
18097,1997,28392
18099,1997,23877
18101,1997,22173
18103,1997,21336
18105,1997,23129
18107,1997,24596
18109,1997,25230
18111,1997,22091
18113,1997,23055
18115,1997,23018
18117,1997,20823
18119,1997,19385
18121,1997,20489
18123,1997,20500
18125,1997,21201
18127,1997,30503
18129,1997,25298
18131,1997,23749
18133,1997,21647
18135,1997,22388
18137,1997,22711
18139,1997,23937
18141,1997,25596
18143,1997,20405
18145,1997,25674
18147,1997,21978
18149,1997,18252
18151,1997,25045
18153,1997,19884
18155,1997,20621
18157,1997,23525
18159,1997,27482
18161,1997,22076
18163,1997,27148
18165,1997,22151
18167,1997,21753
18169,1997,24188
18171,1997,21802
18173,1997,27249
18175,1997,20588
18177,1997,24424
18179,1997,25600
18181,1997,23305
18183,1997,26242
19000,1997,26050
19001,1997,22898
19003,1997,23414
19005,1997,21518
19007,1997,19805
19009,1997,25438
19011,1997,24879
19013,1997,24313
19015,1997,26624
19017,1997,26030
19019,1997,23525
19021,1997,24792
19023,1997,23711
19025,1997,24101
19027,1997,26245
19029,1997,24032
19031,1997,26872
19033,1997,25310
19035,1997,24971
19037,1997,24935
19039,1997,19495
19041,1997,26091
19043,1997,23803
19045,1997,23869
19047,1997,22797
19049,1997,29191
19051,1997,20121
19053,1997,17892
19055,1997,23849
19057,1997,25042
19059,1997,29421
19061,1997,25178
19063,1997,24123
19065,1997,22092
19067,1997,23163
19069,1997,25807
19071,1997,25358
19073,1997,23903
19075,1997,28800
19077,1997,23850
19079,1997,27884
19081,1997,24866
19083,1997,25709
19085,1997,24297
19087,1997,23733
19089,1997,23672
19091,1997,26603
19093,1997,24791
19095,1997,29123
19097,1997,22235
19099,1997,26108
19101,1997,26995
19103,1997,27550
19105,1997,20678
19107,1997,23667
19109,1997,25792
19111,1997,23613
19113,1997,28748
19115,1997,23100
19117,1997,20667
19119,1997,23467
19121,1997,24463
19123,1997,23692
19125,1997,24689
19127,1997,25751
19129,1997,29782
19131,1997,25918
19133,1997,23810
19135,1997,23274
19137,1997,24944
19139,1997,25796
19141,1997,25642
19143,1997,24958
19145,1997,23464
19147,1997,25044
19149,1997,25987
19151,1997,27410
19153,1997,31031
19155,1997,24620
19157,1997,26176
19159,1997,21402
19161,1997,25509
19163,1997,27505
19165,1997,24727
19167,1997,25114
19169,1997,25707
19171,1997,23916
19173,1997,20993
19175,1997,22191
19177,1997,21176
19179,1997,21582
19181,1997,25161
19183,1997,28084
19185,1997,20125
19187,1997,24451
19189,1997,23416
19191,1997,23409
19193,1997,25186
19195,1997,24102
19197,1997,26502
20000,1997,26870
20001,1997,21574
20003,1997,21536
20005,1997,20196
20007,1997,20944
20009,1997,23418
20011,1997,21709
20013,1997,23643
20015,1997,26470
20017,1997,27298
20019,1997,18625
20021,1997,19372
20023,1997,23371
20025,1997,23510
20027,1997,25281
20029,1997,22503
20031,1997,24668
20033,1997,23154
20035,1997,21740
20037,1997,21466
20039,1997,23579
20041,1997,23185
20043,1997,22022
20045,1997,22907
20047,1997,25683
20049,1997,18903
20051,1997,23586
20053,1997,21574
20055,1997,21842
20057,1997,22231
20059,1997,22401
20061,1997,22674
20063,1997,23425
20065,1997,24194
20067,1997,24079
20069,1997,26217
20071,1997,23748
20073,1997,20425
20075,1997,21546
20077,1997,25154
20079,1997,25192
20081,1997,26919
20083,1997,24008
20085,1997,22466
20087,1997,22627
20089,1997,23804
20091,1997,39421
20093,1997,20591
20095,1997,24633
20097,1997,25083
20099,1997,21196
20101,1997,25580
20103,1997,23041
20105,1997,21699
20107,1997,21960
20109,1997,21886
20111,1997,21485
20113,1997,25975
20115,1997,21123
20117,1997,24790
20119,1997,24186
20121,1997,25225
20123,1997,27237
20125,1997,21115
20127,1997,21431
20129,1997,28465
20131,1997,25433
20133,1997,22124
20135,1997,27826
20137,1997,23298
20139,1997,21601
20141,1997,23050
20143,1997,23430
20145,1997,23008
20147,1997,25153
20149,1997,22532
20151,1997,26061
20153,1997,21592
20155,1997,24410
20157,1997,22858
20159,1997,20843
20161,1997,21136
20163,1997,22553
20165,1997,22861
20167,1997,22865
20169,1997,27743
20171,1997,28174
20173,1997,29363
20175,1997,22185
20177,1997,26769
20179,1997,27882
20181,1997,23757
20183,1997,23805
20185,1997,25098
20187,1997,26646
20189,1997,25964
20191,1997,25453
20193,1997,23940
20195,1997,20455
20197,1997,26315
20199,1997,23809
20201,1997,22686
20203,1997,25539
20205,1997,21035
20207,1997,19455
20209,1997,19914
21000,1997,23026
21001,1997,17434
21003,1997,19028
21005,1997,23112
21007,1997,24771
21009,1997,21487
21011,1997,18169
21013,1997,16259
21015,1997,27515
21017,1997,26365
21019,1997,24262
21021,1997,23216
21023,1997,20004
21025,1997,15310
21027,1997,18854
21029,1997,21788
21031,1997,16714
21033,1997,20806
21035,1997,23349
21037,1997,24436
21039,1997,22070
21041,1997,19668
21043,1997,15952
21045,1997,16782
21047,1997,20037
21049,1997,23361
21051,1997,14036
21053,1997,15220
21055,1997,18359
21057,1997,14813
21059,1997,23631
21061,1997,15343
21063,1997,13647
21065,1997,16495
21067,1997,29683
21069,1997,17746
21071,1997,17510
21073,1997,27094
21075,1997,20695
21077,1997,18821
21079,1997,19632
21081,1997,19524
21083,1997,21020
21085,1997,17443
21087,1997,16747
21089,1997,20683
21091,1997,20835
21093,1997,22778
21095,1997,15647
21097,1997,20902
21099,1997,16414
21101,1997,22946
21103,1997,21281
21105,1997,21492
21107,1997,21247
21109,1997,13841
21111,1997,29136
21113,1997,23368
21115,1997,17970
21117,1997,27885
21119,1997,16146
21121,1997,14848
21123,1997,20945
21125,1997,18966
21127,1997,14861
21129,1997,15280
21131,1997,17469
21133,1997,16361
21135,1997,14767
21137,1997,17312
21139,1997,21175
21141,1997,20378
21143,1997,18179
21145,1997,26240
21147,1997,13146
21149,1997,20389
21151,1997,19959
21153,1997,15108
21155,1997,18084
21157,1997,23066
21159,1997,16109
21161,1997,20677
21163,1997,19668
21165,1997,14032
21167,1997,21417
21169,1997,16981
21171,1997,18477
21173,1997,20143
21175,1997,13627
21177,1997,18372
21179,1997,22737
21181,1997,19235
21183,1997,18358
21185,1997,30940
21187,1997,18556
21189,1997,15174
21191,1997,19264
21193,1997,18019
21195,1997,19282
21197,1997,15933
21199,1997,19203
21201,1997,17552
21203,1997,15485
21205,1997,16224
21207,1997,17468
21209,1997,27134
21211,1997,27016
21213,1997,21222
21215,1997,20814
21217,1997,19902
21219,1997,20222
21221,1997,20746
21223,1997,17930
21225,1997,21053
21227,1997,23322
21229,1997,19943
21231,1997,15514
21233,1997,20881
21235,1997,17384
21237,1997,15010
21239,1997,32890
22000,1997,22988
22001,1997,18788
22003,1997,15878
22005,1997,22880
22007,1997,20420
22009,1997,17445
22011,1997,19299
22013,1997,17324
22015,1997,22334
22017,1997,24694
22019,1997,23399
22021,1997,17892
22023,1997,18557
22025,1997,16812
22027,1997,18370
22029,1997,17525
22031,1997,18669
22033,1997,26142
22035,1997,16401
22037,1997,19976
22039,1997,17021
22041,1997,17100
22043,1997,17364
22045,1997,20662
22047,1997,19020
22049,1997,20915
22051,1997,26871
22053,1997,17587
22055,1997,26805
22057,1997,21754
22059,1997,17619
22061,1997,19653
22063,1997,20284
22065,1997,14655
22067,1997,18608
22069,1997,18285
22071,1997,26022
22073,1997,21486
22075,1997,21833
22077,1997,19553
22079,1997,22932
22081,1997,17279
22083,1997,17882
22085,1997,18126
22087,1997,21605
22089,1997,24588
22091,1997,16113
22093,1997,19545
22095,1997,20131
22097,1997,17952
22099,1997,18185
22101,1997,21597
22103,1997,28022
22105,1997,19237
22107,1997,18601
22109,1997,21265
22111,1997,20352
22113,1997,19797
22115,1997,20143
22117,1997,18607
22119,1997,20428
22121,1997,22890
22123,1997,16677
22125,1997,15523
22127,1997,15858
23000,1997,25028
23001,1997,23846
23003,1997,19799
23005,1997,30949
23007,1997,21040
23009,1997,25923
23011,1997,25223
23013,1997,25722
23015,1997,27290
23017,1997,21010
23019,1997,22802
23021,1997,20170
23023,1997,25964
23025,1997,19478
23027,1997,20676
23029,1997,20349
23031,1997,25779
24000,1997,31686
24001,1997,20490
24003,1997,33571
24005,1997,33344
24009,1997,30024
24011,1997,20463
24013,1997,29092
24015,1997,26755
24017,1997,29481
24019,1997,22013
24021,1997,29165
24023,1997,20272
24025,1997,29369
24027,1997,39556
24029,1997,27782
24031,1997,44270
24033,1997,28178
24035,1997,31063
24037,1997,27362
24039,1997,17524
24041,1997,35567
24043,1997,23867
24045,1997,23566
24047,1997,27455
24510,1997,23959
25000,1997,33568
25001,1997,33484
25003,1997,27763
25005,1997,26387
25007,1997,35234
25009,1997,33045
25011,1997,27058
25013,1997,26513
25015,1997,26127
25017,1997,39415
25019,1997,45599
25021,1997,41127
25023,1997,30786
25025,1997,34696
25027,1997,29212
26000,1997,27981
26001,1997,20127
26003,1997,19014
26005,1997,25260
26007,1997,23059
26009,1997,24039
26011,1997,20089
26013,1997,20390
26015,1997,26818
26017,1997,25198
26019,1997,23599
26021,1997,25458
26023,1997,20123
26025,1997,25535
26027,1997,23860
26029,1997,26173
26031,1997,21878
26033,1997,19268
26035,1997,19029
26037,1997,27272
26039,1997,19011
26041,1997,23355
26043,1997,24506
26045,1997,26990
26047,1997,26538
26049,1997,26176
26051,1997,19242
26053,1997,20373
26055,1997,27461
26057,1997,21950
26059,1997,22208
26061,1997,19764
26063,1997,24535
26065,1997,26064
26067,1997,20325
26069,1997,20452
26071,1997,20870
26073,1997,20250
26075,1997,24043
26077,1997,27972
26079,1997,19643
26081,1997,29043
26083,1997,21364
26085,1997,18513
26087,1997,25664
26089,1997,28598
26091,1997,24577
26093,1997,32735
26095,1997,20688
26097,1997,25524
26099,1997,30093
26101,1997,20687
26103,1997,22519
26105,1997,22134
26107,1997,19264
26109,1997,22318
26111,1997,30539
26113,1997,18691
26115,1997,27256
26117,1997,19405
26119,1997,18048
26121,1997,22317
26123,1997,20827
26125,1997,42210
26127,1997,19891
26129,1997,18307
26131,1997,20032
26133,1997,19551
26135,1997,15391
26137,1997,23688
26139,1997,28189
26141,1997,20245
26143,1997,20196
26145,1997,24671
26147,1997,26342
26149,1997,23139
26151,1997,22482
26153,1997,20989
26155,1997,22964
26157,1997,21334
26159,1997,22179
26161,1997,33636
26163,1997,25647
26165,1997,21136
27000,1997,29162
27001,1997,20494
27003,1997,27142
27005,1997,21178
27007,1997,19882
27009,1997,22627
27011,1997,20849
27013,1997,24844
27015,1997,24102
27017,1997,22291
27019,1997,33878
27021,1997,21908
27023,1997,23634
27025,1997,26364
27027,1997,20873
27029,1997,17815
27031,1997,25619
27033,1997,22948
27035,1997,22730
27037,1997,32972
27039,1997,23848
27041,1997,22755
27043,1997,23013
27045,1997,21687
27047,1997,22363
27049,1997,26527
27051,1997,22359
27053,1997,38809
27055,1997,24675
27057,1997,20855
27059,1997,23791
27061,1997,21269
27063,1997,22842
27065,1997,20155
27067,1997,24707
27069,1997,22883
27071,1997,23065
27073,1997,22594
27075,1997,22285
27077,1997,19694
27079,1997,24408
27081,1997,18986
27083,1997,24632
27085,1997,26612
27087,1997,18849
27089,1997,20319
27091,1997,25018
27093,1997,21979
27095,1997,21009
27097,1997,19568
27099,1997,24243
27101,1997,22791
27103,1997,23607
27105,1997,22369
27107,1997,19989
27109,1997,28994
27111,1997,21850
27113,1997,23682
27115,1997,20106
27117,1997,22526
27119,1997,20769
27121,1997,21606
27123,1997,30884
27125,1997,18270
27127,1997,24007
27129,1997,22548
27131,1997,23016
27133,1997,23687
27135,1997,22602
27137,1997,24347
27139,1997,29321
27141,1997,24176
27143,1997,20911
27145,1997,22437
27147,1997,26396
27149,1997,22897
27151,1997,20518
27153,1997,17909
27155,1997,23136
27157,1997,24565
27159,1997,18671
27161,1997,23639
27163,1997,32456
27165,1997,22997
27167,1997,21706
27169,1997,22797
27171,1997,24951
27173,1997,21161
28000,1997,20693
28001,1997,20233
28003,1997,19553
28005,1997,16309
28007,1997,17353
28009,1997,15366
28011,1997,17930
28013,1997,19322
28015,1997,18929
28017,1997,17846
28019,1997,14023
28021,1997,15419
28023,1997,17544
28025,1997,18861
28027,1997,19479
28029,1997,17181
28031,1997,17410
28033,1997,24801
28035,1997,20818
28037,1997,15017
28039,1997,17580
28041,1997,14239
28043,1997,19564
28045,1997,20089
28047,1997,22866
28049,1997,24737
28051,1997,14860
28053,1997,19105
28055,1997,14823
28057,1997,18613
28059,1997,21911
28061,1997,16730
28063,1997,11428
28065,1997,15328
28067,1997,20862
28069,1997,17326
28071,1997,19513
28073,1997,22352
28075,1997,22519
28077,1997,19509
28079,1997,19005
28081,1997,24541
28083,1997,18570
28085,1997,18501
28087,1997,21177
28089,1997,29167
28091,1997,16940
28093,1997,18078
28095,1997,18611
28097,1997,17645
28099,1997,22377
28101,1997,19878
28103,1997,16752
28105,1997,18104
28107,1997,17312
28109,1997,17806
28111,1997,14669
28113,1997,18516
28115,1997,17763
28117,1997,16702
28119,1997,16285
28121,1997,25756
28123,1997,18210
28125,1997,16421
28127,1997,18568
28129,1997,19962
28131,1997,19078
28133,1997,16092
28135,1997,16362
28137,1997,20452
28139,1997,18403
28141,1997,17832
28143,1997,19139
28145,1997,19300
28147,1997,16098
28149,1997,25063
28151,1997,19436
28153,1997,17409
28155,1997,18350
28157,1997,15490
28159,1997,18251
28161,1997,18834
28163,1997,18423
29000,1997,26384
29001,1997,19727
29003,1997,23918
29005,1997,24759
29007,1997,22558
29009,1997,19044
29011,1997,20733
29013,1997,20815
29015,1997,18514
29017,1997,17075
29019,1997,26895
29021,1997,22835
29023,1997,21279
29025,1997,21653
29027,1997,20951
29029,1997,22813
29031,1997,23839
